"Time","avg(D2_density)","avg(D2p_density)","avg(D_density)","avg(Dp_density)","avg(RDS1)","avg(RDS2)","avg(RDS3)","avg(RDS4)","avg(REI1)","avg(REI2)","avg(REI3)","avg(RFS1)","avg(RRC)","avg(SD)","avg(SD2)","avg(SD2p)","avg(SDp)","avg(Sem)","avg(Tp_density)","avg(em_density)","avg(kDS1)","avg(kDS2)","avg(kDS3)","avg(kDS4)","avg(kEI1)","avg(kEI2)","avg(kEI3)","avg(kFS1)","avg(kRC)"
1.00000e-01,1.00000e+08,9.99668e+08,9.93499e+15,1.00588e+20,5.33868e+13,3.48790e+13,1.05780e+16,3.90998e+13,3.72749e+22,5.51734e+14,1.68558e+15,2.03280e+10,9.27668e+18,-3.72656e+22,-6.40000e+14,-1.17509e+16,3.72656e+22,3.72656e+22,9.99668e+00,1.00588e+20,5.30750e-15,3.46753e-15,1.05197e-13,3.88844e-16,3.72996e-14,5.48512e-14,1.67630e-14,2.00912e-30,9.16863e-22
1.10000e-01,1.00000e+08,9.99668e+08,9.92884e+15,1.00650e+20,5.34154e+13,3.49049e+13,1.05844e+16,3.91131e+13,3.72775e+22,5.52099e+14,1.68679e+15,2.03532e+10,9.28806e+18,-3.72682e+22,-6.40419e+14,-1.17582e+16,3.72682e+22,3.72682e+22,9.99668e+00,1.00650e+20,5.30705e-15,3.46796e-15,1.05195e-13,3.88735e-16,3.73023e-14,5.48534e-14,1.67645e-14,2.00912e-30,9.16851e-22
1.20000e-01,1.00000e+08,9.99668e+08,9.92269e+15,1.00712e+20,5.34440e+13,3.49309e+13,1.05908e+16,3.91264e+13,3.72801e+22,5.52464e+14,1.68799e+15,2.03784e+10,9.29944e+18,-3.72708e+22,-6.40839e+14,-1.17655e+16,3.72708e+22,3.72708e+22,9.99668e+00,1.00712e+20,5.30660e-15,3.46838e-15,1.05194e-13,3.88626e-16,3.73049e-14,5.48557e-14,1.67661e-14,2.00912e-30,9.16838e-22
1.30000e-01,1.00000e+08,9.99668e+08,9.91655e+15,1.00775e+20,5.34726e+13,3.49568e+13,1.05973e+16,3.91397e+13,3.72827e+22,5.52829e+14,1.68920e+15,2.04037e+10,9.31084e+18,-3.72734e+22,-6.41259e+14,-1.17728e+16,3.72734e+22,3.72734e+22,9.99668e+00,1.00775e+20,5.30616e-15,3.46881e-15,1.05193e-13,3.88518e-16,3.73075e-14,5.48580e-14,1.67677e-14,2.00912e-30,9.16826e-22
1.40000e-01,1.00000e+08,9.99668e+08,9.91041e+15,1.00837e+20,5.35012e+13,3.49828e+13,1.06037e+16,3.91530e+13,3.72853e+22,5.53195e+14,1.69041e+15,2.04290e+10,9.32226e+18,-3.72760e+22,-6.41679e+14,-1.17801e+16,3.72760e+22,3.72760e+22,9.99668e+00,1.00837e+20,5.30571e-15,3.46924e-15,1.05192e-13,3.88409e-16,3.73101e-14,5.48603e-14,1.67693e-14,2.00912e-30,9.16814e-22
1.50000e-01,1.00000e+08,9.99668e+08,9.90427e+15,1.00899e+20,5.35298e+13,3.50088e+13,1.06101e+16,3.91663e+13,3.72879e+22,5.53561e+14,1.69162e+15,2.04543e+10,9.33369e+18,-3.72786e+22,-6.42099e+14,-1.17874e+16,3.72786e+22,3.72786e+22,9.99668e+00,1.00899e+20,5.30526e-15,3.46967e-15,1.05191e-13,3.88300e-16,3.73127e-14,5.48626e-14,1.67709e-14,2.00912e-30,9.16802e-22
1.60000e-01,1.00000e+08,9.99668e+08,9.89814e+15,1.00962e+20,5.35585e+13,3.50348e+13,1.06166e+16,3.91796e+13,3.72905e+22,5.53927e+14,1.69282e+15,2.04797e+10,9.34514e+18,-3.72812e+22,-6.42520e+14,-1.17947e+16,3.72812e+22,3.72812e+22,9.99668e+00,1.00962e+20,5.30482e-15,3.47009e-15,1.05189e-13,3.88192e-16,3.73153e-14,5.48649e-14,1.67725e-14,2.00912e-30,9.16789e-22
1.70000e-01,1.00000e+08,9.99668e+08,9.89201e+15,1.01025e+20,5.35872e+13,3.50608e+13,1.06231e+16,3.91929e+13,3.72931e+22,5.54293e+14,1.69403e+15,2.05050e+10,9.35660e+18,-3.72838e+22,-6.42941e+14,-1.18020e+16,3.72838e+22,3.72838e+22,9.99668e+00,1.01025e+20,5.30437e-15,3.47052e-15,1.05188e-13,3.88083e-16,3.73179e-14,5.48671e-14,1.67741e-14,2.00912e-30,9.16777e-22
1.80000e-01,1.00000e+08,9.99668e+08,9.88588e+15,1.01087e+20,5.36158e+13,3.50868e+13,1.06295e+16,3.92062e+13,3.72958e+22,5.54660e+14,1.69525e+15,2.05305e+10,9.36807e+18,-3.72864e+22,-6.43362e+14,-1.18093e+16,3.72864e+22,3.72864e+22,9.99668e+00,1.01087e+20,5.30392e-15,3.47095e-15,1.05187e-13,3.87975e-16,3.73205e-14,5.48694e-14,1.67757e-14,2.00912e-30,9.16765e-22
1.90000e-01,1.00000e+08,9.99668e+08,9.87976e+15,1.01150e+20,5.36445e+13,3.51129e+13,1.06360e+16,3.92196e+13,3.72984e+22,5.55026e+14,1.69646e+15,2.05559e+10,9.37956e+18,-3.72890e+22,-6.43784e+14,-1.18166e+16,3.72890e+22,3.72890e+22,9.99668e+00,1.01150e+20,5.30347e-15,3.47138e-15,1.05186e-13,3.87866e-16,3.73232e-14,5.48717e-14,1.67773e-14,2.00912e-30,9.16752e-22
2.00000e-01,1.00000e+08,9.99668e+08,9.87364e+15,1.01213e+20,5.36733e+13,3.51390e+13,1.06424e+16,3.92329e+13,3.73010e+22,5.55394e+14,1.69767e+15,2.05814e+10,9.39107e+18,-3.72916e+22,-6.44206e+14,-1.18240e+16,3.72916e+22,3.72916e+22,9.99668e+00,1.01213e+20,5.30302e-15,3.47180e-15,1.05184e-13,3.87758e-16,3.73258e-14,5.48740e-14,1.67789e-14,2.00912e-30,9.16740e-22
2.10000e-01,1.00000e+08,9.99668e+08,9.86752e+15,1.01275e+20,5.37020e+13,3.51651e+13,1.06489e+16,3.92462e+13,3.73036e+22,5.55761e+14,1.69888e+15,2.06069e+10,9.40259e+18,-3.72942e+22,-6.44628e+14,-1.18313e+16,3.72942e+22,3.72942e+22,9.99668e+00,1.01275e+20,5.30258e-15,3.47223e-15,1.05183e-13,3.87649e-16,3.73284e-14,5.48763e-14,1.67805e-14,2.00912e-30,9.16728e-22
2.20000e-01,1.00000e+08,9.99668e+08,9.86141e+15,1.01338e+20,5.37307e+13,3.51913e+13,1.06554e+16,3.92596e+13,3.73062e+22,5.56129e+14,1.70010e+15,2.06325e+10,9.41412e+18,-3.72968e+22,-6.45051e+14,-1.18386e+16,3.72968e+22,3.72968e+22,9.99668e+00,1.01338e+20,5.30213e-15,3.47266e-15,1.05182e-13,3.87540e-16,3.73310e-14,5.48786e-14,1.67821e-14,2.00912e-30,9.16715e-22
2.30000e-01,1.00000e+08,9.99668e+08,9.85530e+15,1.01401e+20,5.37595e+13,3.52174e+13,1.06619e+16,3.92729e+13,3.73088e+22,5.56497e+14,1.70131e+15,2.06581e+10,9.42567e+18,-3.72994e+22,-6.45474e+14,-1.18460e+16,3.72994e+22,3.72994e+22,9.99668e+00,1.01401e+20,5.30168e-15,3.47309e-15,1.05181e-13,3.87432e-16,3.73336e-14,5.48808e-14,1.67837e-14,2.00912e-30,9.16703e-22
2.40000e-01,1.00000e+08,9.99668e+08,9.84919e+15,1.01464e+20,5.37883e+13,3.52436e+13,1.06684e+16,3.92862e+13,3.73114e+22,5.56865e+14,1.70253e+15,2.06837e+10,9.43724e+18,-3.73020e+22,-6.45897e+14,-1.18533e+16,3.73020e+22,3.73020e+22,9.99668e+00,1.01464e+20,5.30123e-15,3.47352e-15,1.05179e-13,3.87323e-16,3.73362e-14,5.48831e-14,1.67853e-14,2.00912e-30,9.16691e-22
2.50000e-01,1.00000e+08,9.99668e+08,9.84309e+15,1.01527e+20,5.38171e+13,3.52698e+13,1.06748e+16,3.92996e+13,3.73141e+22,5.57234e+14,1.70375e+15,2.07094e+10,9.44882e+18,-3.73046e+22,-6.46320e+14,-1.18607e+16,3.73046e+22,3.73046e+22,9.99668e+00,1.01527e+20,5.30078e-15,3.47395e-15,1.05178e-13,3.87215e-16,3.73389e-14,5.48854e-14,1.67869e-14,2.00912e-30,9.16678e-22
2.60000e-01,1.00000e+08,9.99668e+08,9.83699e+15,1.01590e+20,5.38459e+13,3.52961e+13,1.06813e+16,3.93129e+13,3.73167e+22,5.57602e+14,1.70497e+15,2.07351e+10,9.46041e+18,-3.73072e+22,-6.46744e+14,-1.18680e+16,3.73072e+22,3.73072e+22,9.99668e+00,1.01590e+20,5.30033e-15,3.47438e-15,1.05177e-13,3.87106e-16,3.73415e-14,5.48877e-14,1.67885e-14,2.00912e-30,9.16666e-22
2.70000e-01,1.00000e+08,9.99668e+08,9.83089e+15,1.01653e+20,5.38747e+13,3.53223e+13,1.06878e+16,3.93263e+13,3.73193e+22,5.57971e+14,1.70619e+15,2.07608e+10,9.47202e+18,-3.73098e+22,-6.47168e+14,-1.18754e+16,3.73098e+22,3.73098e+22,9.99668e+00,1.01653e+20,5.29988e-15,3.47481e-15,1.05176e-13,3.86998e-16,3.73441e-14,5.48900e-14,1.67901e-14,2.00912e-30,9.16654e-22
2.80000e-01,1.00000e+08,9.99668e+08,9.82480e+15,1.01716e+20,5.39035e+13,3.53486e+13,1.06943e+16,3.93396e+13,3.73219e+22,5.58341e+14,1.70741e+15,2.07865e+10,9.48365e+18,-3.73124e+22,-6.47593e+14,-1.18828e+16,3.73125e+22,3.73124e+22,9.99668e+00,1.01716e+20,5.29943e-15,3.47524e-15,1.05175e-13,3.86889e-16,3.73467e-14,5.48923e-14,1.67917e-14,2.00912e-30,9.16641e-22
2.90000e-01,1.00000e+08,9.99668e+08,9.81871e+15,1.01779e+20,5.39324e+13,3.53749e+13,1.07009e+16,3.93530e+13,3.73245e+22,5.58710e+14,1.70863e+15,2.08123e+10,9.49528e+18,-3.73150e+22,-6.48018e+14,-1.18901e+16,3.73151e+22,3.73151e+22,9.99668e+00,1.01779e+20,5.29898e-15,3.47567e-15,1.05173e-13,3.86781e-16,3.73494e-14,5.48946e-14,1.67933e-14,2.00912e-30,9.16629e-22
3.00000e-01,1.00000e+08,9.99668e+08,9.81262e+15,1.01842e+20,5.39612e+13,3.54012e+13,1.07074e+16,3.93664e+13,3.73272e+22,5.59080e+14,1.70985e+15,2.08382e+10,9.50694e+18,-3.73177e+22,-6.48443e+14,-1.18975e+16,3.73177e+22,3.73177e+22,9.99668e+00,1.01842e+20,5.29853e-15,3.47610e-15,1.05172e-13,3.86672e-16,3.73520e-14,5.48969e-14,1.67949e-14,2.00912e-30,9.16617e-22
3.10000e-01,1.00000e+08,9.99668e+08,9.80654e+15,1.01905e+20,5.39901e+13,3.54276e+13,1.07139e+16,3.93797e+13,3.73298e+22,5.59450e+14,1.71108e+15,2.08640e+10,9.51861e+18,-3.73203e+22,-6.48868e+14,-1.19049e+16,3.73203e+22,3.73203e+22,9.99668e+00,1.01905e+20,5.29808e-15,3.47652e-15,1.05171e-13,3.86564e-16,3.73546e-14,5.48992e-14,1.67965e-14,2.00912e-30,9.16604e-22
3.20000e-01,1.00000e+08,9.99668e+08,9.80046e+15,1.01968e+20,5.40190e+13,3.54539e+13,1.07204e+16,3.93931e+13,3.73324e+22,5.59821e+14,1.71230e+15,2.08899e+10,9.53029e+18,-3.73229e+22,-6.49294e+14,-1.19123e+16,3.73229e+22,3.73229e+22,9.99668e+00,1.01968e+20,5.29763e-15,3.47696e-15,1.05170e-13,3.86455e-16,3.73572e-14,5.49015e-14,1.67981e-14,2.00912e-30,9.16592e-22
3.30000e-01,1.00000e+08,9.99668e+08,9.79438e+15,1.02032e+20,5.40479e+13,3.54803e+13,1.07269e+16,3.94065e+13,3.73350e+22,5.60191e+14,1.71353e+15,2.09159e+10,9.54199e+18,-3.73255e+22,-6.49720e+14,-1.19197e+16,3.73255e+22,3.73255e+22,9.99668e+00,1.02032e+20,5.29718e-15,3.47739e-15,1.05168e-13,3.86347e-16,3.73599e-14,5.49037e-14,1.67997e-14,2.00912e-30,9.16580e-22
3.40000e-01,1.00000e+08,9.99668e+08,9.78831e+15,1.02095e+20,5.40769e+13,3.55067e+13,1.07335e+16,3.94199e+13,3.73377e+22,5.60562e+14,1.71475e+15,2.09418e+10,9.55371e+18,-3.73281e+22,-6.50146e+14,-1.19271e+16,3.73281e+22,3.73281e+22,9.99668e+00,1.02095e+20,5.29673e-15,3.47782e-15,1.05167e-13,3.86238e-16,3.73625e-14,5.49060e-14,1.68013e-14,2.00912e-30,9.16567e-22
3.50000e-01,1.00000e+08,9.99668e+08,9.78224e+15,1.02158e+20,5.41058e+13,3.55331e+13,1.07400e+16,3.94332e+13,3.73403e+22,5.60934e+14,1.71598e+15,2.09678e+10,9.56544e+18,-3.73307e+22,-6.50573e+14,-1.19345e+16,3.73307e+22,3.73307e+22,9.99668e+00,1.02158e+20,5.29628e-15,3.47825e-15,1.05166e-13,3.86130e-16,3.73651e-14,5.49083e-14,1.68029e-14,2.00912e-30,9.16555e-22
3.60000e-01,1.00000e+08,9.99668e+08,9.77617e+15,1.02222e+20,5.41348e+13,3.55596e+13,1.07465e+16,3.94466e+13,3.73429e+22,5.61305e+14,1.71721e+15,2.09938e+10,9.57719e+18,-3.73333e+22,-6.50999e+14,-1.19419e+16,3.73334e+22,3.73333e+22,9.99668e+00,1.02222e+20,5.29582e-15,3.47868e-15,1.05165e-13,3.86022e-16,3.73677e-14,5.49106e-14,1.68045e-14,2.00912e-30,9.16542e-22
3.70000e-01,1.00000e+08,9.99668e+08,9.77011e+15,1.02285e+20,5.41637e+13,3.55861e+13,1.07531e+16,3.94600e+13,3.73456e+22,5.61677e+14,1.71844e+15,2.10199e+10,9.58895e+18,-3.73360e+22,-6.51427e+14,-1.19493e+16,3.73360e+22,3.73360e+22,9.99668e+00,1.02285e+20,5.29537e-15,3.47911e-15,1.05163e-13,3.85913e-16,3.73704e-14,5.49129e-14,1.68061e-14,2.00912e-30,9.16530e-22
3.80000e-01,1.00000e+08,9.99668e+08,9.76405e+15,1.02349e+20,5.41927e+13,3.56126e+13,1.07596e+16,3.94734e+13,3.73482e+22,5.62049e+14,1.71967e+15,2.10460e+10,9.60072e+18,-3.73386e+22,-6.51854e+14,-1.19567e+16,3.73386e+22,3.73386e+22,9.99668e+00,1.02349e+20,5.29492e-15,3.47954e-15,1.05162e-13,3.85805e-16,3.73730e-14,5.49152e-14,1.68077e-14,2.00912e-30,9.16518e-22
3.90000e-01,1.00000e+08,9.99668e+08,9.75799e+15,1.02412e+20,5.42217e+13,3.56391e+13,1.07662e+16,3.94868e+13,3.73508e+22,5.62421e+14,1.72090e+15,2.10721e+10,9.61251e+18,-3.73412e+22,-6.52282e+14,-1.19641e+16,3.73412e+22,3.73412e+22,9.99668e+00,1.02412e+20,5.29447e-15,3.47997e-15,1.05161e-13,3.85696e-16,3.73756e-14,5.49175e-14,1.68093e-14,2.00912e-30,9.16505e-22
4.00000e-01,1.00000e+08,9.99668e+08,9.75194e+15,1.02476e+20,5.42508e+13,3.56656e+13,1.07727e+16,3.95002e+13,3.73534e+22,5.62794e+14,1.72213e+15,2.10983e+10,9.62432e+18,-3.73438e+22,-6.52710e+14,-1.19716e+16,3.73438e+22,3.73438e+22,9.99668e+00,1.02476e+20,5.29402e-15,3.48040e-15,1.05160e-13,3.85588e-16,3.73783e-14,5.49198e-14,1.68109e-14,2.00912e-30,9.16493e-22
4.10000e-01,1.00000e+08,9.99668e+08,9.74589e+15,1.02539e+20,5.42798e+13,3.56922e+13,1.07793e+16,3.95136e+13,3.73561e+22,5.63167e+14,1.72337e+15,2.11245e+10,9.63614e+18,-3.73464e+22,-6.53139e+14,-1.19790e+16,3.73465e+22,3.73464e+22,9.99668e+00,1.02539e+20,5.29356e-15,3.48083e-15,1.05158e-13,3.85480e-16,3.73809e-14,5.49221e-14,1.68125e-14,2.00912e-30,9.16481e-22
4.20000e-01,1.00000e+08,9.99668e+08,9.73984e+15,1.02603e+20,5.43088e+13,3.57188e+13,1.07858e+16,3.95271e+13,3.73587e+22,5.63540e+14,1.72460e+15,2.11507e+10,9.64798e+18,-3.73490e+22,-6.53568e+14,-1.19864e+16,3.73491e+22,3.73491e+22,9.99668e+00,1.02603e+20,5.29311e-15,3.48126e-15,1.05157e-13,3.85371e-16,3.73835e-14,5.49244e-14,1.68141e-14,2.00912e-30,9.16468e-22
4.30000e-01,1.00000e+08,9.99668e+08,9.73380e+15,1.02667e+20,5.43379e+13,3.57454e+13,1.07924e+16,3.95405e+13,3.73613e+22,5.63913e+14,1.72584e+15,2.11770e+10,9.65983e+18,-3.73517e+22,-6.53997e+14,-1.19939e+16,3.73517e+22,3.73517e+22,9.99668e+00,1.02667e+20,5.29266e-15,3.48170e-15,1.05156e-13,3.85263e-16,3.73862e-14,5.49267e-14,1.68157e-14,2.00912e-30,9.16456e-22
4.40000e-01,1.00000e+08,9.99668e+08,9.72776e+15,1.02730e+20,5.43670e+13,3.57720e+13,1.07990e+16,3.95539e+13,3.73640e+22,5.64287e+14,1.72707e+15,2.12033e+10,9.67170e+18,-3.73543e+22,-6.54426e+14,-1.20013e+16,3.73543e+22,3.73543e+22,9.99668e+00,1.02730e+20,5.29221e-15,3.48213e-15,1.05155e-13,3.85154e-16,3.73888e-14,5.49290e-14,1.68173e-14,2.00912e-30,9.16443e-22
4.50000e-01,1.00000e+08,9.99668e+08,9.72172e+15,1.02794e+20,5.43961e+13,3.57987e+13,1.08056e+16,3.95673e+13,3.73666e+22,5.64661e+14,1.72831e+15,2.12297e+10,9.68358e+18,-3.73569e+22,-6.54856e+14,-1.20088e+16,3.73569e+22,3.73569e+22,9.99668e+00,1.02794e+20,5.29175e-15,3.48256e-15,1.05153e-13,3.85046e-16,3.73914e-14,5.49313e-14,1.68189e-14,2.00912e-30,9.16431e-22
4.60000e-01,1.00000e+08,9.99668e+08,9.71569e+15,1.02858e+20,5.44252e+13,3.58253e+13,1.08121e+16,3.95807e+13,3.73692e+22,5.65035e+14,1.72955e+15,2.12560e+10,9.69548e+18,-3.73595e+22,-6.55286e+14,-1.20162e+16,3.73596e+22,3.73596e+22,9.99668e+00,1.02858e+20,5.29130e-15,3.48299e-15,1.05152e-13,3.84938e-16,3.73941e-14,5.49336e-14,1.68205e-14,2.00912e-30,9.16419e-22
4.70000e-01,1.00000e+08,9.99668e+08,9.70966e+15,1.02922e+20,5.44543e+13,3.58520e+13,1.08187e+16,3.95942e+13,3.73719e+22,5.65410e+14,1.73079e+15,2.12824e+10,9.70740e+18,-3.73622e+22,-6.55716e+14,-1.20237e+16,3.73622e+22,3.73622e+22,9.99668e+00,1.02922e+20,5.29085e-15,3.48342e-15,1.05151e-13,3.84829e-16,3.73967e-14,5.49359e-14,1.68221e-14,2.00912e-30,9.16406e-22
4.80000e-01,1.00000e+08,9.99668e+08,9.70363e+15,1.02986e+20,5.44835e+13,3.58788e+13,1.08253e+16,3.96076e+13,3.73745e+22,5.65785e+14,1.73203e+15,2.13089e+10,9.71933e+18,-3.73648e+22,-6.56147e+14,-1.20312e+16,3.73648e+22,3.73648e+22,9.99668e+00,1.02986e+20,5.29039e-15,3.48386e-15,1.05150e-13,3.84721e-16,3.73994e-14,5.49382e-14,1.68237e-14,2.00912e-30,9.16394e-22
4.90000e-01,1.00000e+08,9.99668e+08,9.69761e+15,1.03050e+20,5.45126e+13,3.59055e+13,1.08319e+16,3.96211e+13,3.73772e+22,5.66160e+14,1.73327e+15,2.13354e+10,9.73127e+18,-3.73674e+22,-6.56578e+14,-1.20386e+16,3.73674e+22,3.73674e+22,9.99668e+00,1.03050e+20,5.28994e-15,3.48429e-15,1.05148e-13,3.84613e-16,3.74020e-14,5.49405e-14,1.68253e-14,2.00912e-30,9.16381e-22
5.00000e-01,1.00000e+08,9.99668e+08,9.69159e+15,1.03114e+20,5.45418e+13,3.59323e+13,1.08385e+16,3.96345e+13,3.73798e+22,5.66535e+14,1.73451e+15,2.13619e+10,9.74323e+18,-3.73700e+22,-6.57009e+14,-1.20461e+16,3.73701e+22,3.73701e+22,9.99668e+00,1.03114e+20,5.28948e-15,3.48472e-15,1.05147e-13,3.84504e-16,3.74046e-14,5.49428e-14,1.68269e-14,2.00912e-30,9.16369e-22
5.10000e-01,1.00000e+08,9.99668e+08,9.68557e+15,1.03178e+20,5.45710e+13,3.59591e+13,1.08451e+16,3.96480e+13,3.73824e+22,5.66911e+14,1.73575e+15,2.13884e+10,9.75521e+18,-3.73727e+22,-6.57441e+14,-1.20536e+16,3.73727e+22,3.73727e+22,9.99668e+00,1.03178e+20,5.28903e-15,3.48516e-15,1.05146e-13,3.84396e-16,3.74073e-14,5.49451e-14,1.68285e-14,2.00912e-30,9.16356e-22
5.20000e-01,1.00000e+08,9.99668e+08,9.67956e+15,1.03242e+20,5.46002e+13,3.59859e+13,1.08517e+16,3.96614e+13,3.73851e+22,5.67287e+14,1.73700e+15,2.14150e+10,9.76720e+18,-3.73753e+22,-6.57873e+14,-1.20611e+16,3.73753e+22,3.73753e+22,9.99668e+00,1.03242e+20,5.28857e-15,3.48559e-15,1.05145e-13,3.84288e-16,3.74099e-14,5.49474e-14,1.68302e-14,2.00912e-30,9.16344e-22
5.30000e-01,1.00000e+08,9.99668e+08,9.67355e+15,1.03306e+20,5.46294e+13,3.60127e+13,1.08583e+16,3.96749e+13,3.73877e+22,5.67663e+14,1.73824e+15,2.14416e+10,9.77921e+18,-3.73779e+22,-6.58305e+14,-1.20686e+16,3.73780e+22,3.73779e+22,9.99668e+00,1.03306e+20,5.28812e-15,3.48602e-15,1.05143e-13,3.84180e-16,3.74126e-14,5.49497e-14,1.68318e-14,2.00912e-30,9.16332e-22
5.40000e-01,1.00000e+08,9.99668e+08,9.66755e+15,1.03370e+20,5.46587e+13,3.60396e+13,1.08650e+16,3.96883e+13,3.73904e+22,5.68040e+14,1.73949e+15,2.14683e+10,9.79123e+18,-3.73806e+22,-6.58738e+14,-1.20761e+16,3.73806e+22,3.73806e+22,9.99668e+00,1.03370e+20,5.28766e-15,3.48646e-15,1.05142e-13,3.84071e-16,3.74152e-14,5.49520e-14,1.68334e-14,2.00912e-30,9.16319e-22
