"Time","avg(D2_density)","avg(D2p_density)","avg(D_density)","avg(Dp_density)","avg(RDS1)","avg(RDS2)","avg(RDS3)","avg(RDS4)","avg(REI1)","avg(REI2)","avg(REI3)","avg(RFS1)","avg(RRC)","avg(SD)","avg(SD2)","avg(SD2p)","avg(SDp)","avg(Sem)","avg(Tp_density)","avg(em_density)","avg(kDS1)","avg(kDS2)","avg(kDS3)","avg(kDS4)","avg(kEI1)","avg(kEI2)","avg(kEI3)","avg(kFS1)","avg(kRC)"
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
1.00000e-02,1.00000e+12,5.99801e+11,9.99050e+15,1.00029e+20,5.31303e+17,3.46469e+17,6.31218e+18,2.33883e+16,3.72515e+22,5.48464e+18,1.00487e+18,2.01028e+10,9.17500e+18,-3.72345e+22,-6.36241e+18,-1.85580e+18,3.72509e+22,3.72491e+22,9.99668e+00,1.00029e+20,5.31151e-15,3.46370e-15,1.05208e-13,3.89822e-16,3.72762e-14,5.48307e-14,1.67487e-14,2.00912e-30,9.16973e-22
2.00000e-02,1.00000e+12,5.99801e+11,9.98432e+15,1.00091e+20,5.31587e+17,3.46726e+17,6.31601e+18,2.33962e+16,3.72541e+22,5.48826e+18,1.00559e+18,2.01277e+10,9.18624e+18,-3.72371e+22,-6.36658e+18,-1.85674e+18,3.72536e+22,3.72517e+22,9.99668e+00,1.00091e+20,5.31106e-15,3.46412e-15,1.05207e-13,3.89713e-16,3.72788e-14,5.48329e-14,1.67502e-14,2.00912e-30,9.16961e-22
3.00000e-02,1.00000e+12,5.99801e+11,9.97814e+15,1.00153e+20,5.31872e+17,3.46983e+17,6.31985e+18,2.34042e+16,3.72567e+22,5.49189e+18,1.00631e+18,2.01526e+10,9.19750e+18,-3.72397e+22,-6.37074e+18,-1.85767e+18,3.72562e+22,3.72543e+22,9.99668e+00,1.00153e+20,5.31062e-15,3.46455e-15,1.05205e-13,3.89604e-16,3.72814e-14,5.48352e-14,1.67518e-14,2.00912e-30,9.16949e-22
4.00000e-02,1.00000e+12,5.99801e+11,9.97197e+15,1.00215e+20,5.32157e+17,3.47241e+17,6.32369e+18,2.34121e+16,3.72593e+22,5.49552e+18,1.00703e+18,2.01776e+10,9.20877e+18,-3.72423e+22,-6.37492e+18,-1.85861e+18,3.72588e+22,3.72569e+22,9.99668e+00,1.00215e+20,5.31017e-15,3.46497e-15,1.05204e-13,3.89496e-16,3.72840e-14,5.48375e-14,1.67534e-14,2.00912e-30,9.16937e-22
5.00000e-02,1.00000e+12,5.99801e+11,9.96580e+15,1.00277e+20,5.32442e+17,3.47499e+17,6.32753e+18,2.34201e+16,3.72619e+22,5.49915e+18,1.00775e+18,2.02026e+10,9.22005e+18,-3.72449e+22,-6.37909e+18,-1.85955e+18,3.72614e+22,3.72595e+22,9.99668e+00,1.00277e+20,5.30973e-15,3.46540e-15,1.05203e-13,3.89387e-16,3.72866e-14,5.48398e-14,1.67550e-14,2.00912e-30,9.16924e-22
6.00000e-02,1.00000e+12,5.99801e+11,9.95963e+15,1.00339e+20,5.32727e+17,3.47757e+17,6.33138e+18,2.34280e+16,3.72645e+22,5.50278e+18,1.00847e+18,2.02276e+10,9.23136e+18,-3.72475e+22,-6.38327e+18,-1.86049e+18,3.72640e+22,3.72621e+22,9.99668e+00,1.00339e+20,5.30928e-15,3.46583e-15,1.05202e-13,3.89278e-16,3.72892e-14,5.48420e-14,1.67566e-14,2.00912e-30,9.16912e-22
7.00000e-02,1.00000e+12,5.99801e+11,9.95347e+15,1.00401e+20,5.33012e+17,3.48015e+17,6.33522e+18,2.34360e+16,3.72671e+22,5.50642e+18,1.00919e+18,2.02527e+10,9.24267e+18,-3.72501e+22,-6.38745e+18,-1.86143e+18,3.72666e+22,3.72647e+22,9.99668e+00,1.00401e+20,5.30884e-15,3.46625e-15,1.05200e-13,3.89170e-16,3.72918e-14,5.48443e-14,1.67582e-14,2.00912e-30,9.16900e-22
8.00000e-02,1.00000e+12,5.99801e+11,9.94731e+15,1.00463e+20,5.33297e+17,3.48273e+17,6.33907e+18,2.34440e+16,3.72697e+22,5.51006e+18,1.00991e+18,2.02778e+10,9.25400e+18,-3.72527e+22,-6.39163e+18,-1.86236e+18,3.72692e+22,3.72673e+22,9.99668e+00,1.00463e+20,5.30839e-15,3.46668e-15,1.05199e-13,3.89061e-16,3.72944e-14,5.48466e-14,1.67598e-14,2.00912e-30,9.16888e-22
9.00000e-02,1.00000e+12,5.99801e+11,9.94115e+15,1.00525e+20,5.33583e+17,3.48532e+17,6.34293e+18,2.34519e+16,3.72724e+22,5.51370e+18,1.01063e+18,2.03029e+10,9.26535e+18,-3.72553e+22,-6.39582e+18,-1.86330e+18,3.72718e+22,3.72699e+22,9.99668e+00,1.00525e+20,5.30794e-15,3.46710e-15,1.05198e-13,3.88952e-16,3.72970e-14,5.48489e-14,1.67614e-14,2.00912e-30,9.16875e-22
1.00000e-01,1.00000e+12,5.99801e+11,9.93500e+15,1.00588e+20,5.33869e+17,3.48791e+17,6.34678e+18,2.34599e+16,3.72750e+22,5.51735e+18,1.01135e+18,2.03281e+10,9.27671e+18,-3.72579e+22,-6.40001e+18,-1.86424e+18,3.72744e+22,3.72725e+22,9.99668e+00,1.00588e+20,5.30750e-15,3.46753e-15,1.05197e-13,3.88843e-16,3.72996e-14,5.48512e-14,1.67630e-14,2.00912e-30,9.16863e-22
1.10000e-01,1.00000e+12,5.99801e+11,9.92885e+15,1.00650e+20,5.34154e+17,3.49050e+17,6.35064e+18,2.34679e+16,3.72776e+22,5.52100e+18,1.01207e+18,2.03533e+10,9.28808e+18,-3.72605e+22,-6.40420e+18,-1.86518e+18,3.72770e+22,3.72752e+22,9.99668e+00,1.00650e+20,5.30705e-15,3.46796e-15,1.05195e-13,3.88735e-16,3.73023e-14,5.48534e-14,1.67646e-14,2.00912e-30,9.16851e-22
1.20000e-01,1.00000e+12,5.99801e+11,9.92271e+15,1.00712e+20,5.34440e+17,3.49309e+17,6.35450e+18,2.34759e+16,3.72802e+22,5.52465e+18,1.01280e+18,2.03785e+10,9.29947e+18,-3.72631e+22,-6.40840e+18,-1.86613e+18,3.72796e+22,3.72778e+22,9.99668e+00,1.00712e+20,5.30660e-15,3.46838e-15,1.05194e-13,3.88626e-16,3.73049e-14,5.48557e-14,1.67661e-14,2.00912e-30,9.16838e-22
1.30000e-01,1.00000e+12,5.99800e+11,9.91656e+15,1.00775e+20,5.34726e+17,3.49569e+17,6.35836e+18,2.34838e+16,3.72828e+22,5.52830e+18,1.01352e+18,2.04038e+10,9.31087e+18,-3.72657e+22,-6.41260e+18,-1.86707e+18,3.72822e+22,3.72804e+22,9.99668e+00,1.00775e+20,5.30616e-15,3.46881e-15,1.05193e-13,3.88517e-16,3.73075e-14,5.48580e-14,1.67677e-14,2.00912e-30,9.16826e-22
1.40000e-01,1.00000e+12,5.99800e+11,9.91042e+15,1.00837e+20,5.35013e+17,3.49828e+17,6.36223e+18,2.34918e+16,3.72854e+22,5.53196e+18,1.01425e+18,2.04291e+10,9.32229e+18,-3.72683e+22,-6.41680e+18,-1.86801e+18,3.72849e+22,3.72830e+22,9.99668e+00,1.00837e+20,5.30571e-15,3.46924e-15,1.05192e-13,3.88409e-16,3.73101e-14,5.48603e-14,1.67693e-14,2.00912e-30,9.16814e-22
1.50000e-01,1.00000e+12,5.99800e+11,9.90429e+15,1.00900e+20,5.35299e+17,3.50088e+17,6.36610e+18,2.34998e+16,3.72881e+22,5.53562e+18,1.01497e+18,2.04544e+10,9.33373e+18,-3.72709e+22,-6.42100e+18,-1.86895e+18,3.72875e+22,3.72856e+22,9.99668e+00,1.00900e+20,5.30526e-15,3.46967e-15,1.05191e-13,3.88300e-16,3.73127e-14,5.48626e-14,1.67709e-14,2.00912e-30,9.16802e-22
1.60000e-01,1.00000e+12,5.99800e+11,9.89816e+15,1.00962e+20,5.35586e+17,3.50348e+17,6.36997e+18,2.35078e+16,3.72907e+22,5.53928e+18,1.01570e+18,2.04798e+10,9.34517e+18,-3.72735e+22,-6.42521e+18,-1.86989e+18,3.72901e+22,3.72882e+22,9.99668e+00,1.00962e+20,5.30481e-15,3.47009e-15,1.05189e-13,3.88192e-16,3.73153e-14,5.48649e-14,1.67725e-14,2.00912e-30,9.16789e-22
1.70000e-01,1.00000e+12,5.99800e+11,9.89203e+15,1.01025e+20,5.35873e+17,3.50609e+17,6.37384e+18,2.35158e+16,3.72933e+22,5.54294e+18,1.01642e+18,2.05051e+10,9.35664e+18,-3.72761e+22,-6.42942e+18,-1.87084e+18,3.72927e+22,3.72908e+22,9.99668e+00,1.01025e+20,5.30437e-15,3.47052e-15,1.05188e-13,3.88083e-16,3.73179e-14,5.48671e-14,1.67741e-14,2.00912e-30,9.16777e-22
1.80000e-01,1.00000e+12,5.99800e+11,9.88590e+15,1.01087e+20,5.36159e+17,3.50869e+17,6.37772e+18,2.35238e+16,3.72959e+22,5.54661e+18,1.01715e+18,2.05306e+10,9.36812e+18,-3.72787e+22,-6.43364e+18,-1.87178e+18,3.72953e+22,3.72934e+22,9.99668e+00,1.01087e+20,5.30392e-15,3.47095e-15,1.05187e-13,3.87974e-16,3.73205e-14,5.48694e-14,1.67757e-14,2.00912e-30,9.16765e-22
1.90000e-01,1.00000e+12,5.99800e+11,9.87978e+15,1.01150e+20,5.36446e+17,3.51130e+17,6.38160e+18,2.35318e+16,3.72985e+22,5.55028e+18,1.01788e+18,2.05560e+10,9.37961e+18,-3.72813e+22,-6.43785e+18,-1.87273e+18,3.72979e+22,3.72961e+22,9.99668e+00,1.01150e+20,5.30347e-15,3.47138e-15,1.05186e-13,3.87866e-16,3.73232e-14,5.48717e-14,1.67773e-14,2.00912e-30,9.16752e-22
2.00000e-01,1.00000e+12,5.99800e+11,9.87366e+15,1.01213e+20,5.36734e+17,3.51391e+17,6.38548e+18,2.35398e+16,3.73012e+22,5.55395e+18,1.01860e+18,2.05815e+10,9.39112e+18,-3.72839e+22,-6.44208e+18,-1.87367e+18,3.73006e+22,3.72987e+22,9.99668e+00,1.01213e+20,5.30302e-15,3.47181e-15,1.05184e-13,3.87757e-16,3.73258e-14,5.48740e-14,1.67789e-14,2.00912e-30,9.16740e-22
2.10000e-01,1.00000e+12,5.99800e+11,9.86755e+15,1.01276e+20,5.37021e+17,3.51652e+17,6.38936e+18,2.35477e+16,3.73038e+22,5.55763e+18,1.01933e+18,2.06071e+10,9.40264e+18,-3.72865e+22,-6.44630e+18,-1.87462e+18,3.73032e+22,3.73013e+22,9.99668e+00,1.01276e+20,5.30257e-15,3.47223e-15,1.05183e-13,3.87649e-16,3.73284e-14,5.48763e-14,1.67805e-14,2.00912e-30,9.16728e-22
2.20000e-01,1.00000e+12,5.99800e+11,9.86143e+15,1.01338e+20,5.37309e+17,3.51914e+17,6.39325e+18,2.35558e+16,3.73064e+22,5.56130e+18,1.02006e+18,2.06326e+10,9.41418e+18,-3.72891e+22,-6.45053e+18,-1.87556e+18,3.73058e+22,3.73039e+22,9.99668e+00,1.01338e+20,5.30213e-15,3.47266e-15,1.05182e-13,3.87540e-16,3.73310e-14,5.48786e-14,1.67821e-14,2.00912e-30,9.16715e-22
2.30000e-01,1.00000e+12,5.99800e+11,9.85533e+15,1.01401e+20,5.37596e+17,3.52176e+17,6.39714e+18,2.35638e+16,3.73090e+22,5.56498e+18,1.02079e+18,2.06582e+10,9.42573e+18,-3.72918e+22,-6.45476e+18,-1.87651e+18,3.73084e+22,3.73065e+22,9.99668e+00,1.01401e+20,5.30168e-15,3.47309e-15,1.05181e-13,3.87431e-16,3.73336e-14,5.48809e-14,1.67837e-14,2.00912e-30,9.16703e-22
2.40000e-01,1.00000e+12,5.99800e+11,9.84922e+15,1.01464e+20,5.37884e+17,3.52438e+17,6.40103e+18,2.35718e+16,3.73117e+22,5.56867e+18,1.02152e+18,2.06839e+10,9.43730e+18,-3.72944e+22,-6.45899e+18,-1.87746e+18,3.73110e+22,3.73092e+22,9.99668e+00,1.01464e+20,5.30123e-15,3.47352e-15,1.05179e-13,3.87323e-16,3.73363e-14,5.48831e-14,1.67853e-14,2.00912e-30,9.16691e-22
2.50000e-01,1.00000e+12,5.99800e+11,9.84312e+15,1.01527e+20,5.38172e+17,3.52700e+17,6.40492e+18,2.35798e+16,3.73143e+22,5.57235e+18,1.02225e+18,2.07095e+10,9.44888e+18,-3.72970e+22,-6.46322e+18,-1.87840e+18,3.73137e+22,3.73118e+22,9.99668e+00,1.01527e+20,5.30078e-15,3.47395e-15,1.05178e-13,3.87214e-16,3.73389e-14,5.48854e-14,1.67869e-14,2.00912e-30,9.16678e-22
2.60000e-01,1.00000e+12,5.99800e+11,9.83702e+15,1.01590e+20,5.38460e+17,3.52962e+17,6.40882e+18,2.35878e+16,3.73169e+22,5.57604e+18,1.02298e+18,2.07352e+10,9.46047e+18,-3.72996e+22,-6.46746e+18,-1.87935e+18,3.73163e+22,3.73144e+22,9.99668e+00,1.01590e+20,5.30033e-15,3.47438e-15,1.05177e-13,3.87106e-16,3.73415e-14,5.48877e-14,1.67885e-14,2.00912e-30,9.16666e-22
2.70000e-01,1.00000e+12,5.99800e+11,9.83092e+15,1.01653e+20,5.38748e+17,3.53225e+17,6.41272e+18,2.35958e+16,3.73196e+22,5.57973e+18,1.02372e+18,2.07610e+10,9.47209e+18,-3.73022e+22,-6.47171e+18,-1.88030e+18,3.73189e+22,3.73170e+22,9.99668e+00,1.01653e+20,5.29988e-15,3.47481e-15,1.05176e-13,3.86997e-16,3.73441e-14,5.48900e-14,1.67901e-14,2.00912e-30,9.16654e-22
2.80000e-01,1.00000e+12,5.99800e+11,9.82483e+15,1.01716e+20,5.39037e+17,3.53487e+17,6.41662e+18,2.36038e+16,3.73222e+22,5.58343e+18,1.02445e+18,2.07867e+10,9.48371e+18,-3.73048e+22,-6.47595e+18,-1.88125e+18,3.73215e+22,3.73196e+22,9.99668e+00,1.01716e+20,5.29943e-15,3.47524e-15,1.05175e-13,3.86889e-16,3.73467e-14,5.48923e-14,1.67917e-14,2.00912e-30,9.16641e-22
2.90000e-01,1.00000e+12,5.99800e+11,9.81874e+15,1.01779e+20,5.39325e+17,3.53750e+17,6.42053e+18,2.36118e+16,3.73248e+22,5.58712e+18,1.02518e+18,2.08125e+10,9.49536e+18,-3.73074e+22,-6.48020e+18,-1.88220e+18,3.73242e+22,3.73223e+22,9.99668e+00,1.01779e+20,5.29898e-15,3.47567e-15,1.05173e-13,3.86780e-16,3.73494e-14,5.48946e-14,1.67933e-14,2.00912e-30,9.16629e-22
3.00000e-01,1.00000e+12,5.99800e+11,9.81266e+15,1.01842e+20,5.39614e+17,3.54014e+17,6.42443e+18,2.36198e+16,3.73275e+22,5.59082e+18,1.02591e+18,2.08384e+10,9.50701e+18,-3.73100e+22,-6.48445e+18,-1.88315e+18,3.73268e+22,3.73249e+22,9.99668e+00,1.01842e+20,5.29853e-15,3.47610e-15,1.05172e-13,3.86672e-16,3.73520e-14,5.48969e-14,1.67949e-14,2.00912e-30,9.16617e-22
3.10000e-01,1.00000e+12,5.99800e+11,9.80658e+15,1.01906e+20,5.39903e+17,3.54277e+17,6.42834e+18,2.36279e+16,3.73301e+22,5.59452e+18,1.02665e+18,2.08642e+10,9.51869e+18,-3.73127e+22,-6.48870e+18,-1.88410e+18,3.73294e+22,3.73275e+22,9.99668e+00,1.01905e+20,5.29808e-15,3.47653e-15,1.05171e-13,3.86563e-16,3.73546e-14,5.48992e-14,1.67965e-14,2.00912e-30,9.16604e-22
3.20000e-01,1.00000e+12,5.99800e+11,9.80050e+15,1.01969e+20,5.40192e+17,3.54541e+17,6.43226e+18,2.36359e+16,3.73327e+22,5.59823e+18,1.02738e+18,2.08901e+10,9.53037e+18,-3.73153e+22,-6.49296e+18,-1.88505e+18,3.73320e+22,3.73302e+22,9.99668e+00,1.01969e+20,5.29763e-15,3.47696e-15,1.05170e-13,3.86455e-16,3.73572e-14,5.49015e-14,1.67981e-14,2.00912e-30,9.16592e-22
3.30000e-01,1.00000e+12,5.99800e+11,9.79442e+15,1.02032e+20,5.40481e+17,3.54805e+17,6.43617e+18,2.36439e+16,3.73354e+22,5.60194e+18,1.02812e+18,2.09161e+10,9.54208e+18,-3.73179e+22,-6.49722e+18,-1.88600e+18,3.73347e+22,3.73328e+22,9.99668e+00,1.02032e+20,5.29718e-15,3.47739e-15,1.05168e-13,3.86346e-16,3.73599e-14,5.49038e-14,1.67997e-14,2.00912e-30,9.16580e-22
3.40000e-01,1.00000e+12,5.99800e+11,9.78835e+15,1.02095e+20,5.40771e+17,3.55069e+17,6.44009e+18,2.36519e+16,3.73380e+22,5.60565e+18,1.02886e+18,2.09420e+10,9.55380e+18,-3.73205e+22,-6.50149e+18,-1.88695e+18,3.73373e+22,3.73354e+22,9.99668e+00,1.02095e+20,5.29672e-15,3.47782e-15,1.05167e-13,3.86238e-16,3.73625e-14,5.49060e-14,1.68013e-14,2.00912e-30,9.16567e-22
3.50000e-01,1.00000e+12,5.99800e+11,9.78228e+15,1.02159e+20,5.41060e+17,3.55333e+17,6.44401e+18,2.36600e+16,3.73406e+22,5.60936e+18,1.02959e+18,2.09680e+10,9.56553e+18,-3.73231e+22,-6.50575e+18,-1.88790e+18,3.73399e+22,3.73380e+22,9.99668e+00,1.02159e+20,5.29627e-15,3.47825e-15,1.05166e-13,3.86129e-16,3.73651e-14,5.49083e-14,1.68029e-14,2.00912e-30,9.16555e-22
3.60000e-01,1.00000e+12,5.99800e+11,9.77622e+15,1.02222e+20,5.41350e+17,3.55598e+17,6.44793e+18,2.36680e+16,3.73433e+22,5.61308e+18,1.03033e+18,2.09941e+10,9.57728e+18,-3.73258e+22,-6.51002e+18,-1.88885e+18,3.73426e+22,3.73407e+22,9.99668e+00,1.02222e+20,5.29582e-15,3.47868e-15,1.05165e-13,3.86021e-16,3.73678e-14,5.49106e-14,1.68045e-14,2.00912e-30,9.16542e-22
3.70000e-01,1.00000e+12,5.99800e+11,9.77015e+15,1.02286e+20,5.41639e+17,3.55863e+17,6.45186e+18,2.36760e+16,3.73459e+22,5.61680e+18,1.03107e+18,2.10201e+10,9.58904e+18,-3.73284e+22,-6.51430e+18,-1.88981e+18,3.73452e+22,3.73433e+22,9.99668e+00,1.02285e+20,5.29537e-15,3.47911e-15,1.05163e-13,3.85912e-16,3.73704e-14,5.49129e-14,1.68061e-14,2.00912e-30,9.16530e-22
3.80000e-01,1.00000e+12,5.99800e+11,9.76410e+15,1.02349e+20,5.41929e+17,3.56128e+17,6.45579e+18,2.36841e+16,3.73485e+22,5.62052e+18,1.03181e+18,2.10462e+10,9.60082e+18,-3.73310e+22,-6.51857e+18,-1.89076e+18,3.73478e+22,3.73459e+22,9.99668e+00,1.02349e+20,5.29492e-15,3.47954e-15,1.05162e-13,3.85804e-16,3.73730e-14,5.49152e-14,1.68077e-14,2.00912e-30,9.16518e-22
3.90000e-01,1.00000e+12,5.99800e+11,9.75804e+15,1.02413e+20,5.42220e+17,3.56393e+17,6.45972e+18,2.36921e+16,3.73512e+22,5.62424e+18,1.03254e+18,2.10724e+10,9.61261e+18,-3.73336e+22,-6.52285e+18,-1.89172e+18,3.73505e+22,3.73486e+22,9.99668e+00,1.02413e+20,5.29447e-15,3.47997e-15,1.05161e-13,3.85696e-16,3.73757e-14,5.49175e-14,1.68093e-14,2.00912e-30,9.16505e-22
4.00000e-01,1.00000e+12,5.99800e+11,9.75199e+15,1.02476e+20,5.42510e+17,3.56658e+17,6.46365e+18,2.37002e+16,3.73538e+22,5.62797e+18,1.03328e+18,2.10986e+10,9.62442e+18,-3.73363e+22,-6.52714e+18,-1.89267e+18,3.73531e+22,3.73512e+22,9.99668e+00,1.02476e+20,5.29401e-15,3.48040e-15,1.05160e-13,3.85587e-16,3.73783e-14,5.49198e-14,1.68109e-14,2.00912e-30,9.16493e-22
4.10000e-01,1.00000e+12,5.99800e+11,9.74594e+15,1.02540e+20,5.42800e+17,3.56924e+17,6.46759e+18,2.37082e+16,3.73565e+22,5.63170e+18,1.03402e+18,2.11248e+10,9.63625e+18,-3.73389e+22,-6.53142e+18,-1.89362e+18,3.73557e+22,3.73538e+22,9.99668e+00,1.02540e+20,5.29356e-15,3.48084e-15,1.05158e-13,3.85479e-16,3.73809e-14,5.49221e-14,1.68125e-14,2.00912e-30,9.16480e-22
4.20000e-01,1.00000e+12,5.99800e+11,9.73990e+15,1.02604e+20,5.43091e+17,3.57190e+17,6.47153e+18,2.37163e+16,3.73591e+22,5.63543e+18,1.03476e+18,2.11510e+10,9.64809e+18,-3.73415e+22,-6.53571e+18,-1.89458e+18,3.73584e+22,3.73565e+22,9.99668e+00,1.02603e+20,5.29311e-15,3.48127e-15,1.05157e-13,3.85370e-16,3.73836e-14,5.49244e-14,1.68141e-14,2.00912e-30,9.16468e-22
4.30000e-01,1.00000e+12,5.99800e+11,9.73385e+15,1.02667e+20,5.43382e+17,3.57456e+17,6.47547e+18,2.37243e+16,3.73618e+22,5.63917e+18,1.03551e+18,2.11773e+10,9.65994e+18,-3.73441e+22,-6.54000e+18,-1.89554e+18,3.73610e+22,3.73591e+22,9.99668e+00,1.02667e+20,5.29266e-15,3.48170e-15,1.05156e-13,3.85262e-16,3.73862e-14,5.49267e-14,1.68157e-14,2.00912e-30,9.16456e-22
4.40000e-01,1.00000e+12,5.99800e+11,9.72781e+15,1.02731e+20,5.43672e+17,3.57722e+17,6.47942e+18,2.37324e+16,3.73644e+22,5.64290e+18,1.03625e+18,2.12036e+10,9.67181e+18,-3.73468e+22,-6.54430e+18,-1.89649e+18,3.73636e+22,3.73617e+22,9.99668e+00,1.02731e+20,5.29220e-15,3.48213e-15,1.05155e-13,3.85153e-16,3.73888e-14,5.49290e-14,1.68173e-14,2.00912e-30,9.16443e-22
4.50000e-01,1.00000e+12,5.99800e+11,9.72178e+15,1.02795e+20,5.43963e+17,3.57989e+17,6.48336e+18,2.37404e+16,3.73670e+22,5.64664e+18,1.03699e+18,2.12299e+10,9.68370e+18,-3.73494e+22,-6.54860e+18,-1.89745e+18,3.73663e+22,3.73644e+22,9.99668e+00,1.02795e+20,5.29175e-15,3.48256e-15,1.05153e-13,3.85045e-16,3.73915e-14,5.49313e-14,1.68189e-14,2.00912e-30,9.16431e-22
4.60000e-01,1.00000e+12,5.99800e+11,9.71575e+15,1.02859e+20,5.44255e+17,3.58256e+17,6.48731e+18,2.37485e+16,3.73697e+22,5.65039e+18,1.03773e+18,2.12563e+10,9.69560e+18,-3.73520e+22,-6.55290e+18,-1.89841e+18,3.73689e+22,3.73670e+22,9.99668e+00,1.02858e+20,5.29130e-15,3.48300e-15,1.05152e-13,3.84937e-16,3.73941e-14,5.49336e-14,1.68205e-14,2.00912e-30,9.16418e-22
4.70000e-01,1.00000e+12,5.99800e+11,9.70972e+15,1.02923e+20,5.44546e+17,3.58523e+17,6.49126e+18,2.37565e+16,3.73723e+22,5.65413e+18,1.03848e+18,2.12827e+10,9.70752e+18,-3.73546e+22,-6.55720e+18,-1.89937e+18,3.73716e+22,3.73697e+22,9.99668e+00,1.02922e+20,5.29084e-15,3.48343e-15,1.05151e-13,3.84828e-16,3.73967e-14,5.49359e-14,1.68221e-14,2.00912e-30,9.16406e-22
4.80000e-01,1.00000e+12,5.99800e+11,9.70369e+15,1.02986e+20,5.44838e+17,3.58790e+17,6.49522e+18,2.37646e+16,3.73750e+22,5.65788e+18,1.03922e+18,2.13092e+10,9.71945e+18,-3.73573e+22,-6.56151e+18,-1.90032e+18,3.73742e+22,3.73723e+22,9.99668e+00,1.02986e+20,5.29039e-15,3.48386e-15,1.05150e-13,3.84720e-16,3.73994e-14,5.49382e-14,1.68237e-14,2.00912e-30,9.16394e-22
4.90000e-01,1.00000e+12,5.99800e+11,9.69767e+15,1.03050e+20,5.45129e+17,3.59058e+17,6.49918e+18,2.37727e+16,3.73776e+22,5.66163e+18,1.03997e+18,2.13357e+10,9.73140e+18,-3.73599e+22,-6.56582e+18,-1.90128e+18,3.73768e+22,3.73749e+22,9.99668e+00,1.03050e+20,5.28993e-15,3.48429e-15,1.05148e-13,3.84612e-16,3.74020e-14,5.49405e-14,1.68253e-14,2.00912e-30,9.16381e-22
5.00000e-01,1.00000e+12,5.99800e+11,9.69165e+15,1.03114e+20,5.45421e+17,3.59325e+17,6.50314e+18,2.37807e+16,3.73803e+22,5.66539e+18,1.04071e+18,2.13622e+10,9.74336e+18,-3.73625e+22,-6.57014e+18,-1.90224e+18,3.73795e+22,3.73776e+22,9.99668e+00,1.03114e+20,5.28948e-15,3.48473e-15,1.05147e-13,3.84503e-16,3.74047e-14,5.49428e-14,1.68269e-14,2.00912e-30,9.16369e-22
5.10000e-01,1.00000e+12,5.99800e+11,9.68564e+15,1.03179e+20,5.45713e+17,3.59593e+17,6.50710e+18,2.37888e+16,3.73829e+22,5.66915e+18,1.04146e+18,2.13888e+10,9.75534e+18,-3.73652e+22,-6.57445e+18,-1.90320e+18,3.73821e+22,3.73802e+22,9.99668e+00,1.03178e+20,5.28902e-15,3.48516e-15,1.05146e-13,3.84395e-16,3.74073e-14,5.49451e-14,1.68286e-14,2.00912e-30,9.16356e-22
5.20000e-01,1.00000e+12,5.99800e+11,9.67963e+15,1.03243e+20,5.46005e+17,3.59861e+17,6.51107e+18,2.37969e+16,3.73856e+22,5.67291e+18,1.04221e+18,2.14153e+10,9.76734e+18,-3.73678e+22,-6.57877e+18,-1.90416e+18,3.73848e+22,3.73829e+22,9.99668e+00,1.03242e+20,5.28857e-15,3.48559e-15,1.05145e-13,3.84287e-16,3.74100e-14,5.49474e-14,1.68302e-14,2.00912e-30,9.16344e-22
5.30000e-01,1.00000e+12,5.99800e+11,9.67362e+15,1.03307e+20,5.46297e+17,3.60130e+17,6.51503e+18,2.38050e+16,3.73882e+22,5.67667e+18,1.04295e+18,2.14420e+10,9.77935e+18,-3.73704e+22,-6.58310e+18,-1.90512e+18,3.73874e+22,3.73855e+22,9.99668e+00,1.03307e+20,5.28811e-15,3.48603e-15,1.05143e-13,3.84178e-16,3.74126e-14,5.49497e-14,1.68318e-14,2.00912e-30,9.16331e-22
5.40000e-01,1.00000e+12,5.99800e+11,9.66761e+15,1.03371e+20,5.46590e+17,3.60398e+17,6.51901e+18,2.38130e+16,3.73909e+22,5.68043e+18,1.04370e+18,2.14686e+10,9.79137e+18,-3.73731e+22,-6.58742e+18,-1.90608e+18,3.73901e+22,3.73882e+22,9.99668e+00,1.03371e+20,5.28766e-15,3.48646e-15,1.05142e-13,3.84070e-16,3.74152e-14,5.49520e-14,1.68334e-14,2.00912e-30,9.16319e-22
5.50000e-01,1.00000e+12,5.99800e+11,9.66161e+15,1.03435e+20,5.46882e+17,3.60667e+17,6.52298e+18,2.38211e+16,3.73935e+22,5.68420e+18,1.04445e+18,2.14953e+10,9.80341e+18,-3.73757e+22,-6.59175e+18,-1.90705e+18,3.73927e+22,3.73908e+22,9.99668e+00,1.03435e+20,5.28720e-15,3.48689e-15,1.05141e-13,3.83962e-16,3.74179e-14,5.49543e-14,1.68350e-14,2.00912e-30,9.16306e-22
