"Time","avg(D2_density)","avg(D2p_density)","avg(D_density)","avg(Dp_density)","avg(RDS1)","avg(RDS2)","avg(RDS3)","avg(RDS4)","avg(REI1)","avg(REI2)","avg(REI3)","avg(RFS1)","avg(RRC)","avg(SD)","avg(SD2)","avg(SD2p)","avg(SDp)","avg(Sem)","avg(Tp_density)","avg(em_density)","avg(kDS1)","avg(kDS2)","avg(kDS3)","avg(kDS4)","avg(kEI1)","avg(kEI2)","avg(kEI3)","avg(kFS1)","avg(kRC)"
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
1.00000e-02,1.00000e+08,9.97641e+15,1.00081e+16,1.00259e+20,5.31474e+13,3.46624e+13,1.05028e+23,3.89094e+20,3.73324e+22,5.48682e+14,1.67211e+22,2.01955e+10,9.19950e+18,6.84830e+22,-6.36492e+14,-1.22138e+23,1.75794e+23,5.36553e+22,9.99668e+00,1.00066e+20,5.31124e-15,3.46395e-15,1.05207e-13,3.89756e-16,3.72778e-14,5.48320e-14,1.67496e-14,2.00912e-30,9.16966e-22
2.00000e-02,1.00000e+08,9.95620e+15,1.00194e+16,1.00552e+20,5.31884e+13,3.46995e+13,1.04907e+23,3.88496e+20,3.74120e+22,5.49205e+14,1.67044e+22,2.03138e+10,9.23446e+18,6.82813e+22,-6.37092e+14,-1.22000e+23,1.75719e+23,5.37187e+22,9.99668e+00,1.00155e+20,5.31060e-15,3.46457e-15,1.05205e-13,3.89600e-16,3.72815e-14,5.48353e-14,1.67519e-14,2.00912e-30,9.16948e-22
3.00000e-02,1.00000e+08,9.93605e+15,1.00308e+16,1.00846e+20,5.32295e+13,3.47366e+13,1.04787e+23,3.87899e+20,3.74916e+22,5.49728e+14,1.66878e+22,2.04328e+10,9.26955e+18,6.80800e+22,-6.37694e+14,-1.21862e+23,1.75644e+23,5.37823e+22,9.99668e+00,1.00245e+20,5.30996e-15,3.46518e-15,1.05203e-13,3.89443e-16,3.72853e-14,5.48386e-14,1.67542e-14,2.00912e-30,9.16931e-22
4.00000e-02,1.00000e+08,9.91596e+15,1.00421e+16,1.01141e+20,5.32707e+13,3.47739e+13,1.04666e+23,3.87305e+20,3.75714e+22,5.50253e+14,1.66712e+22,2.05524e+10,9.30478e+18,6.78790e+22,-6.38298e+14,-1.21725e+23,1.75571e+23,5.38460e+22,9.99668e+00,1.00334e+20,5.30931e-15,3.46580e-15,1.05202e-13,3.89286e-16,3.72890e-14,5.48419e-14,1.67565e-14,2.00912e-30,9.16913e-22
5.00000e-02,1.00000e+08,9.89593e+15,1.00534e+16,1.01437e+20,5.33119e+13,3.48112e+13,1.04547e+23,3.86713e+20,3.76512e+22,5.50779e+14,1.66548e+22,2.06726e+10,9.34014e+18,6.76785e+22,-6.38902e+14,-1.21588e+23,1.75498e+23,5.39099e+22,9.99668e+00,1.00424e+20,5.30867e-15,3.46641e-15,1.05200e-13,3.89129e-16,3.72928e-14,5.48452e-14,1.67588e-14,2.00912e-30,9.16895e-22
6.00000e-02,1.00000e+08,9.87597e+15,1.00647e+16,1.01733e+20,5.33533e+13,3.48486e+13,1.04428e+23,3.86123e+20,3.77311e+22,5.51306e+14,1.66384e+22,2.07935e+10,9.37563e+18,6.74783e+22,-6.39508e+14,-1.21452e+23,1.75426e+23,5.39740e+22,9.99668e+00,1.00514e+20,5.30802e-15,3.46703e-15,1.05198e-13,3.88971e-16,3.72966e-14,5.48485e-14,1.67611e-14,2.00912e-30,9.16877e-22
7.00000e-02,1.00000e+08,9.85607e+15,1.00760e+16,1.02030e+20,5.33947e+13,3.48861e+13,1.04309e+23,3.85535e+20,3.78111e+22,5.51834e+14,1.66220e+22,2.09151e+10,9.41125e+18,6.72785e+22,-6.40115e+14,-1.21317e+23,1.75355e+23,5.40382e+22,9.99668e+00,1.00605e+20,5.30737e-15,3.46765e-15,1.05196e-13,3.88814e-16,3.73004e-14,5.48518e-14,1.67634e-14,2.00912e-30,9.16860e-22
8.00000e-02,1.00000e+08,9.83623e+15,1.00873e+16,1.02327e+20,5.34361e+13,3.49237e+13,1.04191e+23,3.84949e+20,3.78912e+22,5.52364e+14,1.66058e+22,2.10373e+10,9.44701e+18,6.70792e+22,-6.40724e+14,-1.21182e+23,1.75284e+23,5.41026e+22,9.99668e+00,1.00695e+20,5.30673e-15,3.46827e-15,1.05195e-13,3.88656e-16,3.73041e-14,5.48551e-14,1.67657e-14,2.00912e-30,9.16842e-22
9.00000e-02,1.00000e+08,9.81646e+15,1.00985e+16,1.02626e+20,5.34777e+13,3.49614e+13,1.04073e+23,3.84364e+20,3.79714e+22,5.52894e+14,1.65896e+22,2.11602e+10,9.48290e+18,6.68802e+22,-6.41333e+14,-1.21047e+23,1.75215e+23,5.41672e+22,9.99668e+00,1.00786e+20,5.30608e-15,3.46889e-15,1.05193e-13,3.88498e-16,3.73079e-14,5.48584e-14,1.67680e-14,2.00912e-30,9.16824e-22
1.00000e-01,1.00000e+08,9.79674e+15,1.01097e+16,1.02925e+20,5.35193e+13,3.49992e+13,1.03956e+23,3.83782e+20,3.80517e+22,5.53426e+14,1.65735e+22,2.12837e+10,9.51893e+18,6.66816e+22,-6.41944e+14,-1.20913e+23,1.75145e+23,5.42319e+22,9.99668e+00,1.00877e+20,5.30543e-15,3.46951e-15,1.05191e-13,3.88340e-16,3.73117e-14,5.48617e-14,1.67703e-14,2.00912e-30,9.16806e-22
1.10000e-01,1.00000e+08,9.77709e+15,1.01209e+16,1.03225e+20,5.35610e+13,3.50370e+13,1.03839e+23,3.83201e+20,3.81321e+22,5.53959e+14,1.65574e+22,2.14080e+10,9.55509e+18,6.64833e+22,-6.42557e+14,-1.20780e+23,1.75077e+23,5.42968e+22,9.99668e+00,1.00968e+20,5.30478e-15,3.47013e-15,1.05189e-13,3.88182e-16,3.73155e-14,5.48651e-14,1.67727e-14,2.00912e-30,9.16788e-22
1.20000e-01,1.00000e+08,9.75750e+15,1.01321e+16,1.03526e+20,5.36028e+13,3.50750e+13,1.03723e+23,3.82623e+20,3.82126e+22,5.54493e+14,1.65415e+22,2.15329e+10,9.59139e+18,6.62855e+22,-6.43170e+14,-1.20647e+23,1.75009e+23,5.43618e+22,9.99668e+00,1.01059e+20,5.30412e-15,3.47075e-15,1.05187e-13,3.88024e-16,3.73193e-14,5.48684e-14,1.67750e-14,2.00912e-30,9.16770e-22
1.30000e-01,1.00000e+08,9.73797e+15,1.01432e+16,1.03827e+20,5.36446e+13,3.51130e+13,1.03607e+23,3.82046e+20,3.82931e+22,5.55028e+14,1.65256e+22,2.16584e+10,9.62783e+18,6.60880e+22,-6.43786e+14,-1.20515e+23,1.74942e+23,5.44270e+22,9.99668e+00,1.01150e+20,5.30347e-15,3.47138e-15,1.05186e-13,3.87866e-16,3.73232e-14,5.48717e-14,1.67773e-14,2.00912e-30,9.16752e-22
1.40000e-01,1.00000e+08,9.71850e+15,1.01544e+16,1.04129e+20,5.36866e+13,3.51511e+13,1.03492e+23,3.81472e+20,3.83738e+22,5.55564e+14,1.65098e+22,2.17847e+10,9.66441e+18,6.58910e+22,-6.44402e+14,-1.20383e+23,1.74876e+23,5.44924e+22,9.99668e+00,1.01242e+20,5.30282e-15,3.47200e-15,1.05184e-13,3.87707e-16,3.73270e-14,5.48751e-14,1.67796e-14,2.00912e-30,9.16734e-22
1.50000e-01,1.00000e+08,9.69909e+15,1.01655e+16,1.04432e+20,5.37286e+13,3.51893e+13,1.03377e+23,3.80899e+20,3.84545e+22,5.56102e+14,1.64940e+22,2.19116e+10,9.70112e+18,6.56943e+22,-6.45020e+14,-1.20252e+23,1.74810e+23,5.45579e+22,9.99668e+00,1.01333e+20,5.30216e-15,3.47263e-15,1.05182e-13,3.87548e-16,3.73308e-14,5.48784e-14,1.67820e-14,2.00912e-30,9.16716e-22
1.60000e-01,1.00000e+08,9.67974e+15,1.01765e+16,1.04736e+20,5.37707e+13,3.52276e+13,1.03263e+23,3.80328e+20,3.85353e+22,5.56640e+14,1.64783e+22,2.20393e+10,9.73797e+18,6.54979e+22,-6.45639e+14,-1.20122e+23,1.74745e+23,5.46236e+22,9.99668e+00,1.01425e+20,5.30150e-15,3.47326e-15,1.05180e-13,3.87390e-16,3.73346e-14,5.48817e-14,1.67843e-14,2.00912e-30,9.16698e-22
1.70000e-01,1.00000e+08,9.66044e+15,1.01876e+16,1.05040e+20,5.38129e+13,3.52660e+13,1.03149e+23,3.79759e+20,3.86163e+22,5.57180e+14,1.64627e+22,2.21676e+10,9.77497e+18,6.53020e+22,-6.46259e+14,-1.19991e+23,1.74681e+23,5.46895e+22,9.99668e+00,1.01518e+20,5.30085e-15,3.47389e-15,1.05178e-13,3.87231e-16,3.73385e-14,5.48851e-14,1.67866e-14,2.00912e-30,9.16680e-22
1.80000e-01,1.00000e+08,9.64121e+15,1.01987e+16,1.05346e+20,5.38551e+13,3.53045e+13,1.03035e+23,3.79192e+20,3.86973e+22,5.57721e+14,1.64472e+22,2.22967e+10,9.81210e+18,6.51064e+22,-6.46881e+14,-1.19862e+23,1.74617e+23,5.47555e+22,9.99668e+00,1.01610e+20,5.30019e-15,3.47452e-15,1.05177e-13,3.87071e-16,3.73423e-14,5.48884e-14,1.67890e-14,2.00912e-30,9.16662e-22
1.90000e-01,1.00000e+08,9.62204e+15,1.02097e+16,1.05652e+20,5.38975e+13,3.53431e+13,1.02922e+23,3.78626e+20,3.87784e+22,5.58263e+14,1.64317e+22,2.24264e+10,9.84938e+18,6.49112e+22,-6.47504e+14,-1.19733e+23,1.74554e+23,5.48217e+22,9.99668e+00,1.01702e+20,5.29953e-15,3.47515e-15,1.05175e-13,3.86912e-16,3.73462e-14,5.48918e-14,1.67913e-14,2.00912e-30,9.16644e-22
2.00000e-01,1.00000e+08,9.60292e+15,1.02207e+16,1.05959e+20,5.39399e+13,3.53817e+13,1.02810e+23,3.78063e+20,3.88596e+22,5.58807e+14,1.64164e+22,2.25569e+10,9.88679e+18,6.47163e+22,-6.48128e+14,-1.19604e+23,1.74492e+23,5.48880e+22,9.99668e+00,1.01795e+20,5.29886e-15,3.47578e-15,1.05173e-13,3.86753e-16,3.73500e-14,5.48952e-14,1.67937e-14,2.00912e-30,9.16626e-22
2.10000e-01,1.00000e+08,9.58387e+15,1.02317e+16,1.06266e+20,5.39824e+13,3.54205e+13,1.02698e+23,3.77501e+20,3.89409e+22,5.59351e+14,1.64010e+22,2.26880e+10,9.92435e+18,6.45218e+22,-6.48754e+14,-1.19476e+23,1.74431e+23,5.49545e+22,9.99668e+00,1.01888e+20,5.29820e-15,3.47641e-15,1.05171e-13,3.86593e-16,3.73539e-14,5.48985e-14,1.67960e-14,2.00912e-30,9.16608e-22
2.20000e-01,1.00000e+08,9.56487e+15,1.02426e+16,1.06575e+20,5.40250e+13,3.54593e+13,1.02586e+23,3.76941e+20,3.90223e+22,5.59897e+14,1.63858e+22,2.28199e+10,9.96206e+18,6.43277e+22,-6.49381e+14,-1.19349e+23,1.74370e+23,5.50211e+22,9.99668e+00,1.01981e+20,5.29754e-15,3.47704e-15,1.05169e-13,3.86433e-16,3.73578e-14,5.49019e-14,1.67984e-14,2.00912e-30,9.16589e-22
2.30000e-01,1.00000e+08,9.54593e+15,1.02536e+16,1.06884e+20,5.40676e+13,3.54983e+13,1.02475e+23,3.76383e+20,3.91037e+22,5.60444e+14,1.63706e+22,2.29525e+10,9.99990e+18,6.41339e+22,-6.50010e+14,-1.19222e+23,1.74310e+23,5.50880e+22,9.99668e+00,1.02075e+20,5.29687e-15,3.47768e-15,1.05167e-13,3.86273e-16,3.73616e-14,5.49053e-14,1.68008e-14,2.00912e-30,9.16571e-22
2.40000e-01,1.00000e+08,9.52705e+15,1.02645e+16,1.07194e+20,5.41104e+13,3.55373e+13,1.02364e+23,3.75827e+20,3.91853e+22,5.60992e+14,1.63555e+22,2.30858e+10,1.00379e+19,6.39405e+22,-6.50640e+14,-1.19095e+23,1.74250e+23,5.51550e+22,9.99668e+00,1.02168e+20,5.29621e-15,3.47831e-15,1.05166e-13,3.86113e-16,3.73655e-14,5.49087e-14,1.68031e-14,2.00912e-30,9.16553e-22
2.50000e-01,1.00000e+08,9.50822e+15,1.02754e+16,1.07505e+20,5.41532e+13,3.55764e+13,1.02254e+23,3.75273e+20,3.92670e+22,5.61541e+14,1.63405e+22,2.32199e+10,1.00760e+19,6.37474e+22,-6.51271e+14,-1.18970e+23,1.74192e+23,5.52221e+22,9.99668e+00,1.02262e+20,5.29554e-15,3.47895e-15,1.05164e-13,3.85953e-16,3.73694e-14,5.49121e-14,1.68055e-14,2.00912e-30,9.16535e-22
2.60000e-01,1.00000e+08,9.48945e+15,1.02862e+16,1.07816e+20,5.41961e+13,3.56156e+13,1.02144e+23,3.74720e+20,3.93488e+22,5.62092e+14,1.63255e+22,2.33547e+10,1.01143e+19,6.35547e+22,-6.51904e+14,-1.18844e+23,1.74134e+23,5.52894e+22,9.99668e+00,1.02356e+20,5.29487e-15,3.47959e-15,1.05162e-13,3.85792e-16,3.73733e-14,5.49155e-14,1.68079e-14,2.00912e-30,9.16516e-22
2.70000e-01,1.00000e+08,9.47074e+15,1.02971e+16,1.08128e+20,5.42391e+13,3.56549e+13,1.02034e+23,3.74170e+20,3.94306e+22,5.62644e+14,1.63106e+22,2.34902e+10,1.01527e+19,6.33624e+22,-6.52538e+14,-1.18719e+23,1.74076e+23,5.53569e+22,9.99668e+00,1.02450e+20,5.29420e-15,3.48023e-15,1.05160e-13,3.85632e-16,3.73772e-14,5.49189e-14,1.68102e-14,2.00912e-30,9.16498e-22
2.80000e-01,1.00000e+08,9.45209e+15,1.03079e+16,1.08442e+20,5.42821e+13,3.56943e+13,1.01925e+23,3.73621e+20,3.95126e+22,5.63197e+14,1.62958e+22,2.36265e+10,1.01913e+19,6.31704e+22,-6.53173e+14,-1.18595e+23,1.74019e+23,5.54245e+22,9.99668e+00,1.02544e+20,5.29353e-15,3.48087e-15,1.05158e-13,3.85471e-16,3.73811e-14,5.49223e-14,1.68126e-14,2.00912e-30,9.16480e-22
2.90000e-01,1.00000e+08,9.43349e+15,1.03187e+16,1.08756e+20,5.43253e+13,3.57338e+13,1.01817e+23,3.73073e+20,3.95946e+22,5.63751e+14,1.62810e+22,2.37635e+10,1.02300e+19,6.29787e+22,-6.53810e+14,-1.18471e+23,1.73963e+23,5.54923e+22,9.99668e+00,1.02639e+20,5.29286e-15,3.48151e-15,1.05156e-13,3.85310e-16,3.73850e-14,5.49257e-14,1.68150e-14,2.00912e-30,9.16461e-22
3.00000e-01,1.00000e+08,9.41494e+15,1.03295e+16,1.09070e+20,5.43685e+13,3.57734e+13,1.01709e+23,3.72528e+20,3.96767e+22,5.64306e+14,1.62663e+22,2.39013e+10,1.02689e+19,6.27874e+22,-6.54448e+14,-1.18348e+23,1.73908e+23,5.55602e+22,9.99668e+00,1.02734e+20,5.29218e-15,3.48215e-15,1.05155e-13,3.85149e-16,3.73889e-14,5.49291e-14,1.68174e-14,2.00912e-30,9.16443e-22
3.10000e-01,1.00000e+08,9.39646e+15,1.03403e+16,1.09386e+20,5.44118e+13,3.58131e+13,1.01601e+23,3.71984e+20,3.97590e+22,5.64863e+14,1.62517e+22,2.40398e+10,1.03079e+19,6.25964e+22,-6.55088e+14,-1.18225e+23,1.73853e+23,5.56284e+22,9.99668e+00,1.02829e+20,5.29151e-15,3.48279e-15,1.05153e-13,3.84988e-16,3.73929e-14,5.49325e-14,1.68198e-14,2.00912e-30,9.16424e-22
3.20000e-01,1.00000e+08,9.37803e+15,1.03510e+16,1.09702e+20,5.44552e+13,3.58528e+13,1.01494e+23,3.71442e+20,3.98413e+22,5.65421e+14,1.62371e+22,2.41790e+10,1.03471e+19,6.24058e+22,-6.55729e+14,-1.18102e+23,1.73799e+23,5.56966e+22,9.99668e+00,1.02924e+20,5.29083e-15,3.48344e-15,1.05151e-13,3.84826e-16,3.73968e-14,5.49359e-14,1.68222e-14,2.00912e-30,9.16406e-22
3.30000e-01,1.00000e+08,9.35965e+15,1.03618e+16,1.10020e+20,5.44987e+13,3.58927e+13,1.01387e+23,3.70902e+20,3.99237e+22,5.65980e+14,1.62226e+22,2.43191e+10,1.03864e+19,6.22155e+22,-6.56372e+14,-1.17981e+23,1.73746e+23,5.57651e+22,9.99668e+00,1.03019e+20,5.29016e-15,3.48408e-15,1.05149e-13,3.84665e-16,3.74007e-14,5.49394e-14,1.68246e-14,2.00912e-30,9.16387e-22
3.40000e-01,1.00000e+08,9.34133e+15,1.03725e+16,1.10338e+20,5.45422e+13,3.59327e+13,1.01281e+23,3.70364e+20,4.00063e+22,5.66541e+14,1.62082e+22,2.44599e+10,1.04259e+19,6.20255e+22,-6.57016e+14,-1.17859e+23,1.73693e+23,5.58337e+22,9.99668e+00,1.03115e+20,5.28948e-15,3.48473e-15,1.05147e-13,3.84503e-16,3.74047e-14,5.49428e-14,1.68270e-14,2.00912e-30,9.16369e-22
3.50000e-01,1.00000e+08,9.32306e+15,1.03831e+16,1.10657e+20,5.45859e+13,3.59727e+13,1.01175e+23,3.69827e+20,4.00889e+22,5.67102e+14,1.61938e+22,2.46015e+10,1.04656e+19,6.18359e+22,-6.57661e+14,-1.17738e+23,1.73641e+23,5.59024e+22,9.99668e+00,1.03210e+20,5.28880e-15,3.48538e-15,1.05145e-13,3.84341e-16,3.74086e-14,5.49462e-14,1.68294e-14,2.00912e-30,9.16350e-22
3.60000e-01,1.00000e+08,9.30485e+15,1.03938e+16,1.10976e+20,5.46296e+13,3.60129e+13,1.01069e+23,3.69292e+20,4.01716e+22,5.67665e+14,1.61795e+22,2.47438e+10,1.05053e+19,6.16466e+22,-6.58308e+14,-1.17618e+23,1.73589e+23,5.59713e+22,9.99668e+00,1.03306e+20,5.28812e-15,3.48603e-15,1.05143e-13,3.84179e-16,3.74126e-14,5.49497e-14,1.68318e-14,2.00912e-30,9.16331e-22
3.70000e-01,1.00000e+08,9.28669e+15,1.04044e+16,1.11297e+20,5.46734e+13,3.60531e+13,1.00964e+23,3.68759e+20,4.02544e+22,5.68229e+14,1.61653e+22,2.48870e+10,1.05453e+19,6.14577e+22,-6.58956e+14,-1.17498e+23,1.73539e+23,5.60404e+22,9.99668e+00,1.03403e+20,5.28743e-15,3.48668e-15,1.05142e-13,3.84017e-16,3.74165e-14,5.49531e-14,1.68342e-14,2.00912e-30,9.16313e-22
3.80000e-01,1.00000e+08,9.26858e+15,1.04150e+16,1.11618e+20,5.47173e+13,3.60935e+13,1.00859e+23,3.68227e+20,4.03373e+22,5.68795e+14,1.61512e+22,2.50309e+10,1.05854e+19,6.12690e+22,-6.59606e+14,-1.17379e+23,1.73488e+23,5.61097e+22,9.99668e+00,1.03499e+20,5.28675e-15,3.48733e-15,1.05140e-13,3.83854e-16,3.74205e-14,5.49566e-14,1.68366e-14,2.00912e-30,9.16294e-22
3.90000e-01,1.00000e+08,9.25053e+15,1.04256e+16,1.11940e+20,5.47613e+13,3.61339e+13,1.00755e+23,3.67697e+20,4.04203e+22,5.69362e+14,1.61371e+22,2.51756e+10,1.06256e+19,6.10807e+22,-6.60257e+14,-1.17260e+23,1.73439e+23,5.61791e+22,9.99668e+00,1.03596e+20,5.28607e-15,3.48798e-15,1.05138e-13,3.83692e-16,3.74245e-14,5.49600e-14,1.68390e-14,2.00912e-30,9.16275e-22
4.00000e-01,1.00000e+08,9.23253e+15,1.04362e+16,1.12263e+20,5.48054e+13,3.61744e+13,1.00651e+23,3.67169e+20,4.05034e+22,5.69930e+14,1.61230e+22,2.53211e+10,1.06660e+19,6.08928e+22,-6.60910e+14,-1.17141e+23,1.73390e+23,5.62486e+22,9.99668e+00,1.03692e+20,5.28538e-15,3.48863e-15,1.05136e-13,3.83529e-16,3.74285e-14,5.49635e-14,1.68414e-14,2.00912e-30,9.16257e-22
4.10000e-01,1.00000e+08,9.21459e+15,1.04468e+16,1.12587e+20,5.48495e+13,3.62151e+13,1.00548e+23,3.66642e+20,4.05866e+22,5.70499e+14,1.61091e+22,2.54674e+10,1.07066e+19,6.07051e+22,-6.61564e+14,-1.17023e+23,1.73342e+23,5.63184e+22,9.99668e+00,1.03789e+20,5.28469e-15,3.48928e-15,1.05134e-13,3.83366e-16,3.74325e-14,5.49670e-14,1.68439e-14,2.00912e-30,9.16238e-22
4.20000e-01,1.00000e+08,9.19670e+15,1.04573e+16,1.12912e+20,5.48938e+13,3.62558e+13,1.00445e+23,3.66118e+20,4.06699e+22,5.71070e+14,1.60952e+22,2.56145e+10,1.07473e+19,6.05178e+22,-6.62219e+14,-1.16906e+23,1.73294e+23,5.63882e+22,9.99668e+00,1.03887e+20,5.28401e-15,3.48994e-15,1.05132e-13,3.83203e-16,3.74365e-14,5.49705e-14,1.68463e-14,2.00912e-30,9.16219e-22
4.30000e-01,1.00000e+08,9.17886e+15,1.04678e+16,1.13238e+20,5.49381e+13,3.62966e+13,1.00342e+23,3.65594e+20,4.07533e+22,5.71641e+14,1.60813e+22,2.57625e+10,1.07882e+19,6.03308e+22,-6.62876e+14,-1.16789e+23,1.73247e+23,5.64583e+22,9.99668e+00,1.03984e+20,5.28332e-15,3.49060e-15,1.05130e-13,3.83040e-16,3.74405e-14,5.49739e-14,1.68487e-14,2.00912e-30,9.16200e-22
4.40000e-01,1.00000e+08,9.16107e+15,1.04783e+16,1.13564e+20,5.49825e+13,3.63376e+13,1.00240e+23,3.65073e+20,4.08368e+22,5.72215e+14,1.60676e+22,2.59112e+10,1.08292e+19,6.01441e+22,-6.63535e+14,-1.16673e+23,1.73201e+23,5.65285e+22,9.99668e+00,1.04082e+20,5.28263e-15,3.49125e-15,1.05128e-13,3.82877e-16,3.74445e-14,5.49774e-14,1.68512e-14,2.00912e-30,9.16181e-22
4.50000e-01,1.00000e+08,9.14334e+15,1.04887e+16,1.13891e+20,5.50270e+13,3.63786e+13,1.00138e+23,3.64553e+20,4.09204e+22,5.72789e+14,1.60539e+22,2.60608e+10,1.08704e+19,5.99577e+22,-6.64195e+14,-1.16557e+23,1.73155e+23,5.65989e+22,9.99668e+00,1.04180e+20,5.28194e-15,3.49191e-15,1.05126e-13,3.82713e-16,3.74485e-14,5.49809e-14,1.68536e-14,2.00912e-30,9.16163e-22
4.60000e-01,1.00000e+08,9.12565e+15,1.04992e+16,1.14219e+20,5.50716e+13,3.64197e+13,1.00037e+23,3.64035e+20,4.10041e+22,5.73365e+14,1.60402e+22,2.62112e+10,1.09118e+19,5.97717e+22,-6.64856e+14,-1.16441e+23,1.73110e+23,5.66694e+22,9.99668e+00,1.04278e+20,5.28124e-15,3.49257e-15,1.05125e-13,3.82549e-16,3.74525e-14,5.49844e-14,1.68560e-14,2.00912e-30,9.16144e-22
4.70000e-01,1.00000e+08,9.10802e+15,1.05096e+16,1.14548e+20,5.51162e+13,3.64610e+13,9.99358e+22,3.63518e+20,4.10879e+22,5.73942e+14,1.60267e+22,2.63624e+10,1.09533e+19,5.95859e+22,-6.65519e+14,-1.16326e+23,1.73066e+23,5.67401e+22,9.99668e+00,1.04376e+20,5.28055e-15,3.49323e-15,1.05123e-13,3.82386e-16,3.74565e-14,5.49879e-14,1.68585e-14,2.00912e-30,9.16125e-22
4.80000e-01,1.00000e+08,9.09044e+15,1.05200e+16,1.14878e+20,5.51610e+13,3.65023e+13,9.98353e+22,3.63003e+20,4.11718e+22,5.74520e+14,1.60132e+22,2.65144e+10,1.09950e+19,5.94005e+22,-6.66183e+14,-1.16211e+23,1.73022e+23,5.68110e+22,9.99668e+00,1.04475e+20,5.27985e-15,3.49389e-15,1.05121e-13,3.82221e-16,3.74606e-14,5.49914e-14,1.68609e-14,2.00912e-30,9.16106e-22
4.90000e-01,1.00000e+08,9.07291e+15,1.05304e+16,1.15209e+20,5.52058e+13,3.65437e+13,9.97351e+22,3.62490e+20,4.12558e+22,5.75100e+14,1.59997e+22,2.66673e+10,1.10368e+19,5.92153e+22,-6.66849e+14,-1.16097e+23,1.72979e+23,5.68820e+22,9.99668e+00,1.04573e+20,5.27916e-15,3.49456e-15,1.05119e-13,3.82057e-16,3.74646e-14,5.49949e-14,1.68634e-14,2.00912e-30,9.16087e-22
5.00000e-01,1.00000e+08,9.05544e+15,1.05407e+16,1.15541e+20,5.52508e+13,3.65853e+13,9.96354e+22,3.61978e+20,4.13399e+22,5.75681e+14,1.59863e+22,2.68210e+10,1.10788e+19,5.90305e+22,-6.67517e+14,-1.15984e+23,1.72937e+23,5.69532e+22,9.99668e+00,1.04672e+20,5.27846e-15,3.49522e-15,1.05117e-13,3.81893e-16,3.74686e-14,5.49984e-14,1.68659e-14,2.00912e-30,9.16068e-22
5.10000e-01,1.00000e+08,9.03801e+15,1.05510e+16,1.15873e+20,5.52958e+13,3.66269e+13,9.95360e+22,3.61468e+20,4.14241e+22,5.76263e+14,1.59730e+22,2.69756e+10,1.11210e+19,5.88460e+22,-6.68186e+14,-1.15871e+23,1.72895e+23,5.70245e+22,9.99668e+00,1.04771e+20,5.27776e-15,3.49589e-15,1.05115e-13,3.81728e-16,3.74727e-14,5.50019e-14,1.68683e-14,2.00912e-30,9.16049e-22
5.20000e-01,1.00000e+08,9.02063e+15,1.05613e+16,1.16206e+20,5.53409e+13,3.66686e+13,9.94371e+22,3.60959e+20,4.15084e+22,5.76847e+14,1.59598e+22,2.71310e+10,1.11633e+19,5.86618e+22,-6.68856e+14,-1.15758e+23,1.72854e+23,5.70960e+22,9.99668e+00,1.04871e+20,5.27706e-15,3.49655e-15,1.05113e-13,3.81564e-16,3.74768e-14,5.50055e-14,1.68708e-14,2.00912e-30,9.16030e-22
5.30000e-01,1.00000e+08,9.00331e+15,1.05716e+16,1.16541e+20,5.53861e+13,3.67105e+13,9.93385e+22,3.60453e+20,4.15928e+22,5.77432e+14,1.59466e+22,2.72873e+10,1.12058e+19,5.84779e+22,-6.69528e+14,-1.15646e+23,1.72813e+23,5.71677e+22,9.99668e+00,1.04970e+20,5.27636e-15,3.49722e-15,1.05111e-13,3.81399e-16,3.74808e-14,5.50090e-14,1.68733e-14,2.00912e-30,9.16010e-22
5.40000e-01,1.00000e+08,8.98603e+15,1.05819e+16,1.16876e+20,5.54314e+13,3.67524e+13,9.92404e+22,3.59947e+20,4.16772e+22,5.78018e+14,1.59335e+22,2.74445e+10,1.12485e+19,5.82943e+22,-6.70202e+14,-1.15534e+23,1.72773e+23,5.72395e+22,9.99668e+00,1.05070e+20,5.27565e-15,3.49789e-15,1.05109e-13,3.81234e-16,3.74849e-14,5.50125e-14,1.68757e-14,2.00912e-30,9.15991e-22
5.50000e-01,1.00000e+08,8.96880e+15,1.05921e+16,1.17212e+20,5.54768e+13,3.67944e+13,9.91426e+22,3.59443e+20,4.17618e+22,5.78605e+14,1.59204e+22,2.76025e+10,1.12913e+19,5.81110e+22,-6.70877e+14,-1.15422e+23,1.72734e+23,5.73115e+22,9.99668e+00,1.05170e+20,5.27495e-15,3.49856e-15,1.05107e-13,3.81069e-16,3.74890e-14,5.50161e-14,1.68782e-14,2.00912e-30,9.15972e-22
