"Time","avg(D2_density)","avg(D2p_density)","avg(D_density)","avg(Dp_density)","avg(RDS1)","avg(RDS2)","avg(RDS3)","avg(RDS4)","avg(REI1)","avg(REI2)","avg(REI3)","avg(RFS1)","avg(RRC)","avg(SD)","avg(SD2)","avg(SD2p)","avg(SDp)","avg(Sem)","avg(Tp_density)","avg(em_density)","avg(kDS1)","avg(kDS2)","avg(kDS3)","avg(kDS4)","avg(kEI1)","avg(kEI2)","avg(kEI3)","avg(kFS1)","avg(kRC)"
1.30000e-01,1.00000e+08,9.99641e+12,9.91677e+15,1.00778e+20,5.34728e+13,3.49570e+13,1.05970e+20,3.91388e+17,3.72837e+22,5.52831e+14,1.68916e+19,2.04049e+10,9.31116e+18,-3.71676e+22,-6.41261e+14,-1.23253e+20,3.74141e+22,3.72909e+22,9.99668e+00,1.00775e+20,5.30615e-15,3.46881e-15,1.05193e-13,3.88517e-16,3.73075e-14,5.48580e-14,1.67677e-14,2.00912e-30,9.16826e-22
1.40000e-01,1.00000e+08,9.99639e+12,9.91065e+15,1.00840e+20,5.35014e+13,3.49829e+13,1.06034e+20,3.91520e+17,3.72864e+22,5.53197e+14,1.69037e+19,2.04303e+10,9.32260e+18,-3.71703e+22,-6.41681e+14,-1.23329e+20,3.74169e+22,3.72936e+22,9.99668e+00,1.00837e+20,5.30571e-15,3.46924e-15,1.05192e-13,3.88408e-16,3.73101e-14,5.48603e-14,1.67693e-14,2.00912e-30,9.16814e-22
1.50000e-01,1.00000e+08,9.99637e+12,9.90453e+15,1.00903e+20,5.35300e+13,3.50089e+13,1.06099e+20,3.91652e+17,3.72891e+22,5.53563e+14,1.69157e+19,2.04557e+10,9.33406e+18,-3.71729e+22,-6.42102e+14,-1.23406e+20,3.74197e+22,3.72963e+22,9.99668e+00,1.00900e+20,5.30526e-15,3.46967e-15,1.05191e-13,3.88300e-16,3.73127e-14,5.48626e-14,1.67709e-14,2.00912e-30,9.16802e-22
1.60000e-01,1.00000e+08,9.99635e+12,9.89841e+15,1.00966e+20,5.35587e+13,3.50350e+13,1.06163e+20,3.91784e+17,3.72918e+22,5.53929e+14,1.69278e+19,2.04812e+10,9.34553e+18,-3.71755e+22,-6.42523e+14,-1.23482e+20,3.74224e+22,3.72990e+22,9.99668e+00,1.00962e+20,5.30481e-15,3.47010e-15,1.05189e-13,3.88191e-16,3.73153e-14,5.48649e-14,1.67725e-14,2.00912e-30,9.16789e-22
1.70000e-01,1.00000e+08,9.99633e+12,9.89230e+15,1.01029e+20,5.35874e+13,3.50610e+13,1.06227e+20,3.91917e+17,3.72945e+22,5.54296e+14,1.69399e+19,2.05067e+10,9.35701e+18,-3.71781e+22,-6.42944e+14,-1.23559e+20,3.74252e+22,3.73016e+22,9.99668e+00,1.01025e+20,5.30436e-15,3.47052e-15,1.05188e-13,3.88082e-16,3.73179e-14,5.48672e-14,1.67741e-14,2.00912e-30,9.16777e-22
1.80000e-01,1.00000e+08,9.99631e+12,9.88619e+15,1.01091e+20,5.36161e+13,3.50871e+13,1.06292e+20,3.92049e+17,3.72971e+22,5.54663e+14,1.69519e+19,2.05322e+10,9.36851e+18,-3.71807e+22,-6.43366e+14,-1.23635e+20,3.74280e+22,3.73043e+22,9.99668e+00,1.01088e+20,5.30392e-15,3.47095e-15,1.05187e-13,3.87974e-16,3.73206e-14,5.48694e-14,1.67757e-14,2.00912e-30,9.16765e-22
1.90000e-01,1.00000e+08,9.99629e+12,9.88009e+15,1.01154e+20,5.36448e+13,3.51132e+13,1.06356e+20,3.92182e+17,3.72998e+22,5.55030e+14,1.69640e+19,2.05577e+10,9.38003e+18,-3.71833e+22,-6.43788e+14,-1.23712e+20,3.74307e+22,3.73070e+22,9.99668e+00,1.01150e+20,5.30347e-15,3.47138e-15,1.05186e-13,3.87865e-16,3.73232e-14,5.48717e-14,1.67773e-14,2.00912e-30,9.16752e-22
2.00000e-01,1.00000e+08,9.99627e+12,9.87398e+15,1.01217e+20,5.36735e+13,3.51393e+13,1.06421e+20,3.92314e+17,3.73025e+22,5.55397e+14,1.69761e+19,2.05833e+10,9.39156e+18,-3.71859e+22,-6.44210e+14,-1.23789e+20,3.74335e+22,3.73097e+22,9.99668e+00,1.01213e+20,5.30302e-15,3.47181e-15,1.05184e-13,3.87757e-16,3.73258e-14,5.48740e-14,1.67789e-14,2.00912e-30,9.16740e-22
2.10000e-01,1.00000e+08,9.99625e+12,9.86788e+15,1.01280e+20,5.37023e+13,3.51654e+13,1.06485e+20,3.92447e+17,3.73052e+22,5.55765e+14,1.69882e+19,2.06090e+10,9.40310e+18,-3.71886e+22,-6.44632e+14,-1.23865e+20,3.74363e+22,3.73124e+22,9.99668e+00,1.01276e+20,5.30257e-15,3.47224e-15,1.05183e-13,3.87648e-16,3.73284e-14,5.48763e-14,1.67805e-14,2.00912e-30,9.16728e-22
2.20000e-01,1.00000e+08,9.99623e+12,9.86179e+15,1.01343e+20,5.37310e+13,3.51916e+13,1.06550e+20,3.92579e+17,3.73079e+22,5.56133e+14,1.70004e+19,2.06346e+10,9.41466e+18,-3.71912e+22,-6.45055e+14,-1.23942e+20,3.74391e+22,3.73151e+22,9.99668e+00,1.01339e+20,5.30212e-15,3.47267e-15,1.05182e-13,3.87539e-16,3.73310e-14,5.48786e-14,1.67821e-14,2.00912e-30,9.16715e-22
2.30000e-01,1.00000e+08,9.99621e+12,9.85569e+15,1.01406e+20,5.37598e+13,3.52177e+13,1.06614e+20,3.92712e+17,3.73106e+22,5.56501e+14,1.70125e+19,2.06603e+10,9.42624e+18,-3.71938e+22,-6.45478e+14,-1.24019e+20,3.74418e+22,3.73178e+22,9.99668e+00,1.01402e+20,5.30167e-15,3.47309e-15,1.05181e-13,3.87431e-16,3.73337e-14,5.48809e-14,1.67837e-14,2.00912e-30,9.16703e-22
2.40000e-01,1.00000e+08,9.99619e+12,9.84960e+15,1.01469e+20,5.37886e+13,3.52439e+13,1.06679e+20,3.92845e+17,3.73133e+22,5.56869e+14,1.70246e+19,2.06860e+10,9.43783e+18,-3.71964e+22,-6.45902e+14,-1.24096e+20,3.74446e+22,3.73205e+22,9.99668e+00,1.01464e+20,5.30122e-15,3.47352e-15,1.05179e-13,3.87322e-16,3.73363e-14,5.48832e-14,1.67853e-14,2.00912e-30,9.16691e-22
2.50000e-01,1.00000e+08,9.99617e+12,9.84352e+15,1.01533e+20,5.38174e+13,3.52702e+13,1.06744e+20,3.92977e+17,3.73160e+22,5.57238e+14,1.70368e+19,2.07118e+10,9.44944e+18,-3.71990e+22,-6.46325e+14,-1.24173e+20,3.74474e+22,3.73232e+22,9.99668e+00,1.01527e+20,5.30077e-15,3.47395e-15,1.05178e-13,3.87214e-16,3.73389e-14,5.48855e-14,1.67869e-14,2.00912e-30,9.16678e-22
2.60000e-01,1.00000e+08,9.99615e+12,9.83744e+15,1.01596e+20,5.38462e+13,3.52964e+13,1.06809e+20,3.93110e+17,3.73187e+22,5.57607e+14,1.70489e+19,2.07376e+10,9.46106e+18,-3.72017e+22,-6.46749e+14,-1.24250e+20,3.74502e+22,3.73259e+22,9.99668e+00,1.01590e+20,5.30032e-15,3.47438e-15,1.05177e-13,3.87105e-16,3.73415e-14,5.48877e-14,1.67885e-14,2.00912e-30,9.16666e-22
2.70000e-01,1.00000e+08,9.99613e+12,9.83136e+15,1.01659e+20,5.38751e+13,3.53227e+13,1.06873e+20,3.93243e+17,3.73214e+22,5.57976e+14,1.70611e+19,2.07634e+10,9.47269e+18,-3.72043e+22,-6.47174e+14,-1.24327e+20,3.74529e+22,3.73286e+22,9.99668e+00,1.01653e+20,5.29987e-15,3.47481e-15,1.05176e-13,3.86996e-16,3.73441e-14,5.48900e-14,1.67901e-14,2.00912e-30,9.16654e-22
2.80000e-01,1.00000e+08,9.99611e+12,9.82528e+15,1.01722e+20,5.39039e+13,3.53489e+13,1.06938e+20,3.93376e+17,3.73241e+22,5.58346e+14,1.70733e+19,2.07893e+10,9.48434e+18,-3.72069e+22,-6.47598e+14,-1.24404e+20,3.74557e+22,3.73313e+22,9.99668e+00,1.01717e+20,5.29942e-15,3.47524e-15,1.05174e-13,3.86888e-16,3.73468e-14,5.48923e-14,1.67917e-14,2.00912e-30,9.16641e-22
2.90000e-01,1.00000e+08,9.99608e+12,9.81921e+15,1.01786e+20,5.39328e+13,3.53753e+13,1.07003e+20,3.93508e+17,3.73268e+22,5.58715e+14,1.70855e+19,2.08152e+10,9.49601e+18,-3.72095e+22,-6.48023e+14,-1.24481e+20,3.74585e+22,3.73340e+22,9.99668e+00,1.01780e+20,5.29897e-15,3.47567e-15,1.05173e-13,3.86779e-16,3.73494e-14,5.48946e-14,1.67933e-14,2.00912e-30,9.16629e-22
3.00000e-01,1.00000e+08,9.99606e+12,9.81314e+15,1.01849e+20,5.39617e+13,3.54016e+13,1.07068e+20,3.93641e+17,3.73295e+22,5.59085e+14,1.70977e+19,2.08411e+10,9.50769e+18,-3.72121e+22,-6.48449e+14,-1.24559e+20,3.74613e+22,3.73367e+22,9.99668e+00,1.01843e+20,5.29852e-15,3.47610e-15,1.05172e-13,3.86671e-16,3.73520e-14,5.48969e-14,1.67949e-14,2.00912e-30,9.16616e-22
3.10000e-01,1.00000e+08,9.99604e+12,9.80707e+15,1.01912e+20,5.39906e+13,3.54279e+13,1.07133e+20,3.93774e+17,3.73322e+22,5.59456e+14,1.71099e+19,2.08671e+10,9.51939e+18,-3.72148e+22,-6.48874e+14,-1.24636e+20,3.74640e+22,3.73394e+22,9.99668e+00,1.01906e+20,5.29807e-15,3.47653e-15,1.05171e-13,3.86562e-16,3.73546e-14,5.48992e-14,1.67965e-14,2.00912e-30,9.16604e-22
3.20000e-01,1.00000e+08,9.99602e+12,9.80101e+15,1.01976e+20,5.40195e+13,3.54543e+13,1.07198e+20,3.93907e+17,3.73349e+22,5.59826e+14,1.71221e+19,2.08931e+10,9.53110e+18,-3.72174e+22,-6.49300e+14,-1.24713e+20,3.74668e+22,3.73421e+22,9.99668e+00,1.01969e+20,5.29762e-15,3.47696e-15,1.05170e-13,3.86454e-16,3.73573e-14,5.49015e-14,1.67981e-14,2.00912e-30,9.16592e-22
3.30000e-01,1.00000e+08,9.99600e+12,9.79495e+15,1.02039e+20,5.40484e+13,3.54807e+13,1.07263e+20,3.94040e+17,3.73376e+22,5.60197e+14,1.71343e+19,2.09191e+10,9.54283e+18,-3.72200e+22,-6.49726e+14,-1.24791e+20,3.74696e+22,3.73448e+22,9.99668e+00,1.02033e+20,5.29717e-15,3.47739e-15,1.05168e-13,3.86345e-16,3.73599e-14,5.49038e-14,1.67997e-14,2.00912e-30,9.16579e-22
3.40000e-01,1.00000e+08,9.99598e+12,9.78889e+15,1.02103e+20,5.40773e+13,3.55071e+13,1.07328e+20,3.94173e+17,3.73403e+22,5.60568e+14,1.71465e+19,2.09452e+10,9.55457e+18,-3.72227e+22,-6.50153e+14,-1.24868e+20,3.74724e+22,3.73475e+22,9.99668e+00,1.02096e+20,5.29672e-15,3.47782e-15,1.05167e-13,3.86237e-16,3.73625e-14,5.49061e-14,1.68013e-14,2.00912e-30,9.16567e-22
3.50000e-01,1.00000e+08,9.99596e+12,9.78284e+15,1.02167e+20,5.41063e+13,3.55336e+13,1.07393e+20,3.94306e+17,3.73430e+22,5.60940e+14,1.71588e+19,2.09713e+10,9.56633e+18,-3.72253e+22,-6.50580e+14,-1.24946e+20,3.74752e+22,3.73502e+22,9.99668e+00,1.02159e+20,5.29627e-15,3.47825e-15,1.05166e-13,3.86128e-16,3.73652e-14,5.49084e-14,1.68029e-14,2.00912e-30,9.16555e-22
3.60000e-01,1.00000e+08,9.99594e+12,9.77679e+15,1.02230e+20,5.41353e+13,3.55601e+13,1.07458e+20,3.94440e+17,3.73457e+22,5.61312e+14,1.71710e+19,2.09974e+10,9.57810e+18,-3.72279e+22,-6.51007e+14,-1.25023e+20,3.74780e+22,3.73529e+22,9.99668e+00,1.02223e+20,5.29582e-15,3.47868e-15,1.05165e-13,3.86020e-16,3.73678e-14,5.49107e-14,1.68045e-14,2.00912e-30,9.16542e-22
3.70000e-01,1.00000e+08,9.99592e+12,9.77074e+15,1.02294e+20,5.41643e+13,3.55865e+13,1.07524e+20,3.94573e+17,3.73484e+22,5.61684e+14,1.71833e+19,2.10236e+10,9.58989e+18,-3.72305e+22,-6.51434e+14,-1.25101e+20,3.74807e+22,3.73556e+22,9.99668e+00,1.02286e+20,5.29537e-15,3.47912e-15,1.05163e-13,3.85911e-16,3.73704e-14,5.49130e-14,1.68061e-14,2.00912e-30,9.16530e-22
3.80000e-01,1.00000e+08,9.99590e+12,9.76470e+15,1.02358e+20,5.41933e+13,3.56131e+13,1.07589e+20,3.94706e+17,3.73512e+22,5.62056e+14,1.71956e+19,2.10498e+10,9.60169e+18,-3.72332e+22,-6.51862e+14,-1.25179e+20,3.74835e+22,3.73584e+22,9.99668e+00,1.02350e+20,5.29491e-15,3.47955e-15,1.05162e-13,3.85803e-16,3.73731e-14,5.49153e-14,1.68077e-14,2.00912e-30,9.16517e-22
3.90000e-01,1.00000e+08,9.99588e+12,9.75866e+15,1.02421e+20,5.42223e+13,3.56396e+13,1.07654e+20,3.94839e+17,3.73539e+22,5.62428e+14,1.72079e+19,2.10760e+10,9.61351e+18,-3.72358e+22,-6.52290e+14,-1.25256e+20,3.74863e+22,3.73611e+22,9.99668e+00,1.02413e+20,5.29446e-15,3.47998e-15,1.05161e-13,3.85694e-16,3.73757e-14,5.49175e-14,1.68093e-14,2.00912e-30,9.16505e-22
4.00000e-01,1.00000e+08,9.99586e+12,9.75262e+15,1.02485e+20,5.42513e+13,3.56661e+13,1.07720e+20,3.94972e+17,3.73566e+22,5.62801e+14,1.72202e+19,2.11023e+10,9.62534e+18,-3.72384e+22,-6.52719e+14,-1.25334e+20,3.74891e+22,3.73638e+22,9.99668e+00,1.02477e+20,5.29401e-15,3.48041e-15,1.05160e-13,3.85586e-16,3.73783e-14,5.49198e-14,1.68109e-14,2.00912e-30,9.16493e-22
4.10000e-01,1.00000e+08,9.99584e+12,9.74659e+15,1.02549e+20,5.42804e+13,3.56927e+13,1.07785e+20,3.95106e+17,3.73593e+22,5.63174e+14,1.72325e+19,2.11286e+10,9.63719e+18,-3.72411e+22,-6.53147e+14,-1.25412e+20,3.74919e+22,3.73665e+22,9.99668e+00,1.02540e+20,5.29356e-15,3.48084e-15,1.05158e-13,3.85477e-16,3.73810e-14,5.49221e-14,1.68125e-14,2.00912e-30,9.16480e-22
4.20000e-01,1.00000e+08,9.99581e+12,9.74056e+15,1.02613e+20,5.43094e+13,3.57193e+13,1.07850e+20,3.95239e+17,3.73620e+22,5.63548e+14,1.72448e+19,2.11549e+10,9.64906e+18,-3.72437e+22,-6.53576e+14,-1.25490e+20,3.74947e+22,3.73692e+22,9.99668e+00,1.02604e+20,5.29310e-15,3.48127e-15,1.05157e-13,3.85369e-16,3.73836e-14,5.49244e-14,1.68141e-14,2.00912e-30,9.16468e-22
4.30000e-01,1.00000e+08,9.99579e+12,9.73453e+15,1.02677e+20,5.43385e+13,3.57459e+13,1.07916e+20,3.95373e+17,3.73647e+22,5.63921e+14,1.72571e+19,2.11813e+10,9.66094e+18,-3.72463e+22,-6.54006e+14,-1.25568e+20,3.74975e+22,3.73719e+22,9.99668e+00,1.02668e+20,5.29265e-15,3.48171e-15,1.05156e-13,3.85260e-16,3.73862e-14,5.49267e-14,1.68157e-14,2.00912e-30,9.16455e-22
4.40000e-01,1.00000e+08,9.99577e+12,9.72851e+15,1.02741e+20,5.43676e+13,3.57726e+13,1.07981e+20,3.95506e+17,3.73674e+22,5.64295e+14,1.72694e+19,2.12077e+10,9.67283e+18,-3.72490e+22,-6.54436e+14,-1.25646e+20,3.75003e+22,3.73746e+22,9.99668e+00,1.02732e+20,5.29220e-15,3.48214e-15,1.05155e-13,3.85152e-16,3.73889e-14,5.49290e-14,1.68173e-14,2.00912e-30,9.16443e-22
4.50000e-01,1.00000e+08,9.99575e+12,9.72249e+15,1.02805e+20,5.43967e+13,3.57993e+13,1.08047e+20,3.95640e+17,3.73701e+22,5.64669e+14,1.72818e+19,2.12342e+10,9.68475e+18,-3.72516e+22,-6.54866e+14,-1.25724e+20,3.75031e+22,3.73773e+22,9.99668e+00,1.02796e+20,5.29174e-15,3.48257e-15,1.05153e-13,3.85044e-16,3.73915e-14,5.49313e-14,1.68189e-14,2.00912e-30,9.16431e-22
4.60000e-01,1.00000e+08,9.99573e+12,9.71647e+15,1.02869e+20,5.44259e+13,3.58260e+13,1.08113e+20,3.95773e+17,3.73729e+22,5.65044e+14,1.72941e+19,2.12607e+10,9.69667e+18,-3.72543e+22,-6.55296e+14,-1.25802e+20,3.75059e+22,3.73801e+22,9.99668e+00,1.02859e+20,5.29129e-15,3.48300e-15,1.05152e-13,3.84935e-16,3.73941e-14,5.49336e-14,1.68205e-14,2.00912e-30,9.16418e-22
4.70000e-01,1.00000e+08,9.99571e+12,9.71046e+15,1.02933e+20,5.44550e+13,3.58527e+13,1.08178e+20,3.95907e+17,3.73756e+22,5.65419e+14,1.73065e+19,2.12872e+10,9.70862e+18,-3.72569e+22,-6.55726e+14,-1.25880e+20,3.75087e+22,3.73828e+22,9.99668e+00,1.02923e+20,5.29084e-15,3.48344e-15,1.05151e-13,3.84827e-16,3.73968e-14,5.49359e-14,1.68222e-14,2.00912e-30,9.16406e-22
4.80000e-01,1.00000e+08,9.99569e+12,9.70445e+15,1.02997e+20,5.44842e+13,3.58794e+13,1.08244e+20,3.96040e+17,3.73783e+22,5.65794e+14,1.73189e+19,2.13137e+10,9.72057e+18,-3.72595e+22,-6.56157e+14,-1.25958e+20,3.75114e+22,3.73855e+22,9.99668e+00,1.02987e+20,5.29038e-15,3.48387e-15,1.05150e-13,3.84718e-16,3.73994e-14,5.49382e-14,1.68238e-14,2.00912e-30,9.16393e-22
4.90000e-01,1.00000e+08,9.99567e+12,9.69844e+15,1.03062e+20,5.45134e+13,3.59062e+13,1.08310e+20,3.96174e+17,3.73810e+22,5.66169e+14,1.73312e+19,2.13403e+10,9.73255e+18,-3.72622e+22,-6.56589e+14,-1.26037e+20,3.75142e+22,3.73882e+22,9.99668e+00,1.03051e+20,5.28993e-15,3.48430e-15,1.05148e-13,3.84610e-16,3.74021e-14,5.49405e-14,1.68254e-14,2.00912e-30,9.16381e-22
5.00000e-01,1.00000e+08,9.99565e+12,9.69244e+15,1.03126e+20,5.45426e+13,3.59329e+13,1.08376e+20,3.96308e+17,3.73837e+22,5.66545e+14,1.73436e+19,2.13669e+10,9.74454e+18,-3.72648e+22,-6.57020e+14,-1.26115e+20,3.75170e+22,3.73909e+22,9.99668e+00,1.03115e+20,5.28947e-15,3.48473e-15,1.05147e-13,3.84502e-16,3.74047e-14,5.49428e-14,1.68270e-14,2.00912e-30,9.16369e-22
5.10000e-01,1.00000e+08,9.99563e+12,9.68644e+15,1.03190e+20,5.45718e+13,3.59597e+13,1.08441e+20,3.96441e+17,3.73864e+22,5.66921e+14,1.73560e+19,2.13936e+10,9.75654e+18,-3.72675e+22,-6.57452e+14,-1.26193e+20,3.75198e+22,3.73936e+22,9.99668e+00,1.03179e+20,5.28902e-15,3.48517e-15,1.05146e-13,3.84393e-16,3.74073e-14,5.49451e-14,1.68286e-14,2.00912e-30,9.16356e-22
5.20000e-01,1.00000e+08,9.99561e+12,9.68044e+15,1.03255e+20,5.46010e+13,3.59866e+13,1.08507e+20,3.96575e+17,3.73892e+22,5.67297e+14,1.73684e+19,2.14203e+10,9.76856e+18,-3.72701e+22,-6.57884e+14,-1.26272e+20,3.75226e+22,3.73964e+22,9.99668e+00,1.03244e+20,5.28856e-15,3.48560e-15,1.05145e-13,3.84285e-16,3.74100e-14,5.49474e-14,1.68302e-14,2.00912e-30,9.16344e-22
5.30000e-01,1.00000e+08,9.99558e+12,9.67445e+15,1.03319e+20,5.46302e+13,3.60134e+13,1.08573e+20,3.96709e+17,3.73919e+22,5.67673e+14,1.73809e+19,2.14470e+10,9.78060e+18,-3.72727e+22,-6.58317e+14,-1.26350e+20,3.75254e+22,3.73991e+22,9.99668e+00,1.03308e+20,5.28811e-15,3.48603e-15,1.05143e-13,3.84177e-16,3.74126e-14,5.49497e-14,1.68318e-14,2.00912e-30,9.16331e-22
5.40000e-01,1.00000e+08,9.99556e+12,9.66846e+15,1.03383e+20,5.46595e+13,3.60403e+13,1.08639e+20,3.96843e+17,3.73946e+22,5.68050e+14,1.73933e+19,2.14738e+10,9.79265e+18,-3.72754e+22,-6.58750e+14,-1.26429e+20,3.75282e+22,3.74018e+22,9.99668e+00,1.03372e+20,5.28765e-15,3.48647e-15,1.05142e-13,3.84068e-16,3.74153e-14,5.49520e-14,1.68334e-14,2.00912e-30,9.16319e-22
