"Time","avg(D2_density)","avg(D2p_density)","avg(D_density)","avg(Dp_density)","avg(RDS1)","avg(RDS2)","avg(RDS3)","avg(RDS4)","avg(REI1)","avg(REI2)","avg(REI3)","avg(RFS1)","avg(RRC)","avg(SD)","avg(SD2)","avg(SD2p)","avg(SDp)","avg(Sem)","avg(Tp_density)","avg(em_density)","avg(kDS1)","avg(kDS2)","avg(kDS3)","avg(kDS4)","avg(kEI1)","avg(kEI2)","avg(kEI3)","avg(kFS1)","avg(kRC)"
2.90000e-01,1.00000e+13,5.99795e+12,9.81907e+15,1.01783e+20,5.39339e+18,3.53763e+18,6.42067e+19,2.36120e+17,3.73273e+22,5.58730e+19,1.02521e+19,2.08141e+10,9.49601e+18,-3.72388e+22,-6.48041e+19,-1.88218e+19,3.74061e+22,3.73873e+22,9.99668e+00,1.01782e+20,5.29896e-15,3.47569e-15,1.05173e-13,3.86775e-16,3.73495e-14,5.48947e-14,1.67934e-14,2.00912e-30,9.16628e-22
3.00000e-01,1.00000e+13,5.99795e+12,9.81300e+15,1.01846e+20,5.39629e+18,3.54027e+18,6.42458e+19,2.36200e+17,3.73301e+22,5.59101e+19,1.02594e+19,2.08400e+10,9.50769e+18,-3.72415e+22,-6.48467e+19,-1.88313e+19,3.74089e+22,3.73900e+22,9.99668e+00,1.01845e+20,5.29851e-15,3.47612e-15,1.05172e-13,3.86666e-16,3.73521e-14,5.48970e-14,1.67950e-14,2.00912e-30,9.16616e-22
3.10000e-01,1.00000e+13,5.99795e+12,9.80693e+15,1.01910e+20,5.39918e+18,3.54291e+18,6.42849e+19,2.36281e+17,3.73328e+22,5.59472e+19,1.02668e+19,2.08659e+10,9.51938e+18,-3.72442e+22,-6.48893e+19,-1.88408e+19,3.74116e+22,3.73928e+22,9.99668e+00,1.01909e+20,5.29805e-15,3.47655e-15,1.05171e-13,3.86557e-16,3.73548e-14,5.48993e-14,1.67966e-14,2.00912e-30,9.16604e-22
3.20000e-01,1.00000e+13,5.99795e+12,9.80086e+15,1.01973e+20,5.40208e+18,3.54555e+18,6.43241e+19,2.36361e+17,3.73355e+22,5.59843e+19,1.02741e+19,2.08919e+10,9.53110e+18,-3.72468e+22,-6.49319e+19,-1.88503e+19,3.74144e+22,3.73955e+22,9.99668e+00,1.01972e+20,5.29760e-15,3.47698e-15,1.05169e-13,3.86449e-16,3.73574e-14,5.49016e-14,1.67982e-14,2.00912e-30,9.16591e-22
3.30000e-01,1.00000e+13,5.99795e+12,9.79479e+15,1.02037e+20,5.40497e+18,3.54819e+18,6.43633e+19,2.36441e+17,3.73382e+22,5.60215e+19,1.02815e+19,2.09179e+10,9.54282e+18,-3.72495e+22,-6.49746e+19,-1.88598e+19,3.74172e+22,3.73983e+22,9.99668e+00,1.02035e+20,5.29715e-15,3.47741e-15,1.05168e-13,3.86340e-16,3.73600e-14,5.49039e-14,1.67998e-14,2.00912e-30,9.16579e-22
3.40000e-01,1.00000e+13,5.99794e+12,9.78873e+15,1.02100e+20,5.40787e+18,3.55084e+18,6.44026e+19,2.36522e+17,3.73409e+22,5.60586e+19,1.02889e+19,2.09439e+10,9.55456e+18,-3.72522e+22,-6.50173e+19,-1.88693e+19,3.74199e+22,3.74011e+22,9.99668e+00,1.02099e+20,5.29670e-15,3.47784e-15,1.05167e-13,3.86231e-16,3.73627e-14,5.49062e-14,1.68014e-14,2.00912e-30,9.16566e-22
3.50000e-01,1.00000e+13,5.99794e+12,9.78267e+15,1.02164e+20,5.41077e+18,3.55349e+18,6.44418e+19,2.36602e+17,3.73437e+22,5.60958e+19,1.02963e+19,2.09700e+10,9.56632e+18,-3.72548e+22,-6.50601e+19,-1.88789e+19,3.74227e+22,3.74038e+22,9.99668e+00,1.02162e+20,5.29625e-15,3.47827e-15,1.05166e-13,3.86123e-16,3.73653e-14,5.49085e-14,1.68030e-14,2.00912e-30,9.16554e-22
3.60000e-01,1.00000e+13,5.99794e+12,9.77662e+15,1.02227e+20,5.41367e+18,3.55614e+18,6.44811e+19,2.36683e+17,3.73464e+22,5.61330e+19,1.03036e+19,2.09961e+10,9.57809e+18,-3.72575e+22,-6.51029e+19,-1.88884e+19,3.74255e+22,3.74066e+22,9.99668e+00,1.02226e+20,5.29579e-15,3.47871e-15,1.05165e-13,3.86014e-16,3.73679e-14,5.49108e-14,1.68046e-14,2.00912e-30,9.16542e-22
3.70000e-01,1.00000e+13,5.99794e+12,9.77057e+15,1.02291e+20,5.41658e+18,3.55879e+18,6.45204e+19,2.36763e+17,3.73491e+22,5.61703e+19,1.03110e+19,2.10222e+10,9.58988e+18,-3.72601e+22,-6.51457e+19,-1.88979e+19,3.74282e+22,3.74093e+22,9.99668e+00,1.02289e+20,5.29534e-15,3.47914e-15,1.05163e-13,3.85906e-16,3.73706e-14,5.49131e-14,1.68062e-14,2.00912e-30,9.16529e-22
3.80000e-01,1.00000e+13,5.99794e+12,9.76452e+15,1.02354e+20,5.41948e+18,3.56145e+18,6.45597e+19,2.36844e+17,3.73519e+22,5.62076e+19,1.03184e+19,2.10484e+10,9.60169e+18,-3.72628e+22,-6.51885e+19,-1.89074e+19,3.74310e+22,3.74121e+22,9.99668e+00,1.02353e+20,5.29489e-15,3.47957e-15,1.05162e-13,3.85797e-16,3.73732e-14,5.49154e-14,1.68078e-14,2.00912e-30,9.16517e-22
3.90000e-01,1.00000e+13,5.99793e+12,9.75848e+15,1.02418e+20,5.42239e+18,3.56410e+18,6.45991e+19,2.36924e+17,3.73546e+22,5.62449e+19,1.03258e+19,2.10746e+10,9.61350e+18,-3.72655e+22,-6.52314e+19,-1.89170e+19,3.74338e+22,3.74149e+22,9.99668e+00,1.02417e+20,5.29444e-15,3.48000e-15,1.05161e-13,3.85688e-16,3.73758e-14,5.49177e-14,1.68094e-14,2.00912e-30,9.16504e-22
4.00000e-01,1.00000e+13,5.99793e+12,9.75244e+15,1.02482e+20,5.42530e+18,3.56676e+18,6.46385e+19,2.37005e+17,3.73573e+22,5.62822e+19,1.03332e+19,2.11008e+10,9.62534e+18,-3.72682e+22,-6.52743e+19,-1.89265e+19,3.74366e+22,3.74176e+22,9.99668e+00,1.02480e+20,5.29398e-15,3.48043e-15,1.05160e-13,3.85580e-16,3.73785e-14,5.49200e-14,1.68110e-14,2.00912e-30,9.16492e-22
4.10000e-01,1.00000e+13,5.99793e+12,9.74640e+15,1.02545e+20,5.42821e+18,3.56943e+18,6.46779e+19,2.37085e+17,3.73600e+22,5.63196e+19,1.03406e+19,2.11271e+10,9.63719e+18,-3.72708e+22,-6.53172e+19,-1.89361e+19,3.74393e+22,3.74204e+22,9.99668e+00,1.02544e+20,5.29353e-15,3.48087e-15,1.05158e-13,3.85471e-16,3.73811e-14,5.49223e-14,1.68126e-14,2.00912e-30,9.16480e-22
4.20000e-01,1.00000e+13,5.99793e+12,9.74036e+15,1.02609e+20,5.43112e+18,3.57209e+18,6.47174e+19,2.37166e+17,3.73628e+22,5.63570e+19,1.03481e+19,2.11534e+10,9.64905e+18,-3.72735e+22,-6.53602e+19,-1.89456e+19,3.74421e+22,3.74232e+22,9.99668e+00,1.02608e+20,5.29308e-15,3.48130e-15,1.05157e-13,3.85362e-16,3.73837e-14,5.49246e-14,1.68142e-14,2.00912e-30,9.16467e-22
4.30000e-01,1.00000e+13,5.99793e+12,9.73433e+15,1.02673e+20,5.43403e+18,3.57476e+18,6.47568e+19,2.37246e+17,3.73655e+22,5.63944e+19,1.03555e+19,2.11797e+10,9.66093e+18,-3.72762e+22,-6.54032e+19,-1.89552e+19,3.74449e+22,3.74259e+22,9.99668e+00,1.02672e+20,5.29262e-15,3.48173e-15,1.05156e-13,3.85254e-16,3.73864e-14,5.49269e-14,1.68158e-14,2.00912e-30,9.16455e-22
4.40000e-01,1.00000e+13,5.99792e+12,9.72830e+15,1.02737e+20,5.43694e+18,3.57742e+18,6.47963e+19,2.37327e+17,3.73682e+22,5.64319e+19,1.03629e+19,2.12061e+10,9.67283e+18,-3.72788e+22,-6.54462e+19,-1.89647e+19,3.74477e+22,3.74287e+22,9.99668e+00,1.02736e+20,5.29217e-15,3.48216e-15,1.05155e-13,3.85145e-16,3.73890e-14,5.49292e-14,1.68174e-14,2.00912e-30,9.16442e-22
4.50000e-01,1.00000e+13,5.99792e+12,9.72228e+15,1.02801e+20,5.43986e+18,3.58010e+18,6.48359e+19,2.37408e+17,3.73710e+22,5.64693e+19,1.03704e+19,2.12325e+10,9.68474e+18,-3.72815e+22,-6.54893e+19,-1.89743e+19,3.74504e+22,3.74315e+22,9.99668e+00,1.02800e+20,5.29171e-15,3.48260e-15,1.05153e-13,3.85037e-16,3.73917e-14,5.49315e-14,1.68190e-14,2.00912e-30,9.16430e-22
4.60000e-01,1.00000e+13,5.99792e+12,9.71626e+15,1.02865e+20,5.44278e+18,3.58277e+18,6.48754e+19,2.37488e+17,3.73737e+22,5.65068e+19,1.03778e+19,2.12590e+10,9.69667e+18,-3.72842e+22,-6.55324e+19,-1.89839e+19,3.74532e+22,3.74342e+22,9.99668e+00,1.02864e+20,5.29126e-15,3.48303e-15,1.05152e-13,3.84928e-16,3.73943e-14,5.49338e-14,1.68206e-14,2.00912e-30,9.16417e-22
4.70000e-01,1.00000e+13,5.99792e+12,9.71024e+15,1.02929e+20,5.44570e+18,3.58544e+18,6.49150e+19,2.37569e+17,3.73764e+22,5.65444e+19,1.03852e+19,2.12854e+10,9.70861e+18,-3.72869e+22,-6.55755e+19,-1.89934e+19,3.74560e+22,3.74370e+22,9.99668e+00,1.02928e+20,5.29080e-15,3.48346e-15,1.05151e-13,3.84820e-16,3.73970e-14,5.49361e-14,1.68223e-14,2.00912e-30,9.16405e-22
4.80000e-01,1.00000e+13,5.99792e+12,9.70423e+15,1.02993e+20,5.44862e+18,3.58812e+18,6.49546e+19,2.37650e+17,3.73792e+22,5.65819e+19,1.03927e+19,2.13120e+10,9.72057e+18,-3.72895e+22,-6.56187e+19,-1.90030e+19,3.74588e+22,3.74398e+22,9.99668e+00,1.02992e+20,5.29035e-15,3.48390e-15,1.05150e-13,3.84711e-16,3.73996e-14,5.49384e-14,1.68239e-14,2.00912e-30,9.16393e-22
4.90000e-01,1.00000e+13,5.99792e+12,9.69821e+15,1.03057e+20,5.45154e+18,3.59080e+18,6.49942e+19,2.37730e+17,3.73819e+22,5.66195e+19,1.04002e+19,2.13385e+10,9.73254e+18,-3.72922e+22,-6.56619e+19,-1.90126e+19,3.74616e+22,3.74426e+22,9.99668e+00,1.03056e+20,5.28990e-15,3.48433e-15,1.05148e-13,3.84603e-16,3.74022e-14,5.49407e-14,1.68255e-14,2.00912e-30,9.16380e-22
5.00000e-01,1.00000e+13,5.99791e+12,9.69221e+15,1.03121e+20,5.45446e+18,3.59348e+18,6.50339e+19,2.37811e+17,3.73847e+22,5.66571e+19,1.04076e+19,2.13651e+10,9.74453e+18,-3.72949e+22,-6.57051e+19,-1.90222e+19,3.74644e+22,3.74453e+22,9.99668e+00,1.03120e+20,5.28944e-15,3.48476e-15,1.05147e-13,3.84494e-16,3.74049e-14,5.49430e-14,1.68271e-14,2.00912e-30,9.16368e-22
5.10000e-01,1.00000e+13,5.99791e+12,9.68620e+15,1.03186e+20,5.45739e+18,3.59617e+18,6.50736e+19,2.37892e+17,3.73874e+22,5.66948e+19,1.04151e+19,2.13917e+10,9.75654e+18,-3.72976e+22,-6.57483e+19,-1.90318e+19,3.74671e+22,3.74481e+22,9.99668e+00,1.03184e+20,5.28898e-15,3.48520e-15,1.05146e-13,3.84386e-16,3.74075e-14,5.49453e-14,1.68287e-14,2.00912e-30,9.16355e-22
5.20000e-01,1.00000e+13,5.99791e+12,9.68020e+15,1.03250e+20,5.46031e+18,3.59886e+18,6.51133e+19,2.37973e+17,3.73901e+22,5.67324e+19,1.04226e+19,2.14184e+10,9.76856e+18,-3.73003e+22,-6.57916e+19,-1.90414e+19,3.74699e+22,3.74509e+22,9.99668e+00,1.03248e+20,5.28853e-15,3.48563e-15,1.05145e-13,3.84277e-16,3.74102e-14,5.49476e-14,1.68303e-14,2.00912e-30,9.16343e-22
5.30000e-01,1.00000e+13,5.99791e+12,9.67420e+15,1.03314e+20,5.46324e+18,3.60154e+18,6.51530e+19,2.38054e+17,3.73929e+22,5.67701e+19,1.04301e+19,2.14450e+10,9.78059e+18,-3.73029e+22,-6.58349e+19,-1.90510e+19,3.74727e+22,3.74537e+22,9.99668e+00,1.03313e+20,5.28807e-15,3.48607e-15,1.05143e-13,3.84169e-16,3.74128e-14,5.49499e-14,1.68319e-14,2.00912e-30,9.16330e-22
5.40000e-01,1.00000e+13,5.99791e+12,9.66821e+15,1.03379e+20,5.46617e+18,3.60424e+18,6.51928e+19,2.38134e+17,3.73956e+22,5.68079e+19,1.04375e+19,2.14718e+10,9.79265e+18,-3.73056e+22,-6.58783e+19,-1.90606e+19,3.74755e+22,3.74564e+22,9.99668e+00,1.03377e+20,5.28762e-15,3.48650e-15,1.05142e-13,3.84060e-16,3.74155e-14,5.49522e-14,1.68335e-14,2.00912e-30,9.16318e-22
